points_x,points_y,celltypes,phenotypes
24.2027,29.8934,Necrotic,
32.0598,24.2154,Necrotic,
23.9102,28.9664,Necrotic,
21.8042,30.3703,Necrotic,
19.6757,30.3653,Necrotic,
23.7068,28.9009,Necrotic,
24.4287,29.8432,Necrotic,
17.7804,19.8119,Necrotic,
20.7734,28.7176,Necrotic,
22.9703,27.0969,Necrotic,
25.9887,29.6984,Necrotic,
23.0011,26.8511,Necrotic,
22.5939,28.5919,Necrotic,
21.5542,30.7039,Necrotic,
32.8598,21.3209,Necrotic,
26.4963,29.6859,Necrotic,
20.2523,28.9243,Necrotic,
23.5938,29.2484,Necrotic,
18.3608,22.7702,Necrotic,
24.7728,29.5959,Necrotic,
17.2234,19.5402,Necrotic,
25.5052,32.9825,Necrotic,
25.3773,31.1386,Necrotic,
22.6578,28.7702,Necrotic,
22.6954,28.6029,Necrotic,
24.4292,29.7795,Necrotic,
20.353,28.4346,Necrotic,
21.038,33.6334,Necrotic,
20.8686,29.863,Necrotic,
16.5924,19.2797,Necrotic,
25.2968,31.1381,Necrotic,
21.7193,29.3489,Necrotic,
19.1279,31.1847,Necrotic,
24.0254,28.8644,Necrotic,
31.3218,24.0753,Necrotic,
21.514,28.3019,Necrotic,
19.8184,30.1841,Necrotic,
31.4506,24.5931,Necrotic,
32.176,20.9083,Necrotic,
