points_x,points_y,celltypes,phenotypes
23.2165,25.821,Necrotic,
23.9998,24.7293,Necrotic,
24.1902,26.4499,Necrotic,
24.0869,26.328,Necrotic,
24.6563,25.3669,Necrotic,
21.1369,28.2424,Necrotic,
24.7015,25.7561,Necrotic,
23.0725,26.3195,Necrotic,
23.0988,26.8418,Necrotic,
23.5754,25.4651,Necrotic,
24.392,25.5536,Necrotic,
25.2073,26.1789,Necrotic,
24.2161,25.0299,Necrotic,
24.7413,25.7787,Necrotic,
25.0385,26.1992,Necrotic,
24.8646,25.6554,Necrotic,
24.1778,26.2351,Necrotic,
21.8692,18.8392,Necrotic,
25.249,24.002,Necrotic,
23.0,25.8205,Necrotic,
25.1097,26.4568,Necrotic,
24.9534,26.9887,Necrotic,
24.6399,26.1696,Necrotic,
24.3559,24.0176,Necrotic,
23.3131,27.9315,Necrotic,
24.256,26.2971,Necrotic,
25.546,29.8574,Necrotic,
25.1252,25.8477,Necrotic,
24.1636,25.3592,Necrotic,
24.7789,25.7777,Necrotic,
27.9647,20.6084,Necrotic,
24.726,25.6206,Necrotic,
22.8153,31.388,Necrotic,
23.6585,24.9906,Necrotic,
24.3598,25.9032,Necrotic,
26.4851,29.5386,Necrotic,
23.9588,25.151,Necrotic,
25.6724,25.8058,Necrotic,
23.0454,24.1207,Necrotic,
24.4342,25.2103,Necrotic,
24.8864,25.9352,Necrotic,
22.7456,24.7271,Necrotic,
24.7444,24.1385,Necrotic,
25.1354,24.5028,Necrotic,
25.9041,22.4461,Necrotic,
