points_x,points_y,celltypes,phenotypes
23.7718,30.207,Tumour,
20.7228,30.7649,Necrotic,
24.0851,21.5872,Tumour,
27.4007,24.7141,Tumour,
33.7907,27.8831,Tumour,
30.0941,25.0828,Tumour,
19.1256,23.3033,Tumour,
21.3187,27.8281,Tumour,
25.3569,26.6476,Tumour,
27.3969,25.9312,Tumour,
22.3221,19.5638,Necrotic,
28.0764,20.4478,Tumour,
24.5574,22.6033,Tumour,
19.1941,27.0152,Tumour,
14.9322,26.7317,Necrotic,
26.1769,25.6919,Tumour,
31.4963,30.6419,Necrotic,
29.4646,24.8775,Tumour,
18.8733,22.7091,Tumour,
32.6784,25.3084,Tumour,
25.2029,24.7533,Tumour,
22.3885,25.6527,Tumour,
26.9626,19.1536,Tumour,
29.0288,20.9659,Tumour,
21.988,18.5063,Tumour,
29.4959,19.9464,Tumour,
21.1257,25.424,Tumour,
19.5406,29.2383,Tumour,
27.6505,30.2161,Tumour,
22.175,29.8096,Tumour,
19.5567,27.4703,Tumour,
20.1544,19.2981,Tumour,
28.6891,24.8904,Tumour,
21.6168,20.6252,Tumour,
29.1672,28.0197,Tumour,
33.202,27.6964,Tumour,
33.8939,23.4434,Tumour,
24.4078,27.3882,Tumour,
20.3824,23.4886,Tumour,
23.5589,21.9156,Tumour,
31.4798,23.478,Tumour,
17.8632,25.7318,Tumour,
27.3306,27.6866,Tumour,
18.0035,17.8731,Tumour,
25.1215,19.427,Tumour,
23.0872,27.669,Tumour,
25.6226,24.1,Tumour,
27.7196,9.09474,Macrophage,0.4719999999999646
22.5216,27.4482,Tumour,
18.4005,26.5739,Tumour,
28.5889,18.2816,Necrotic,
16.4311,27.4986,Necrotic,
30.0814,26.8767,Tumour,
29.7736,29.6499,Tumour,
22.1867,24.7904,Tumour,
23.0451,33.0512,Tumour,
26.578,21.8404,Tumour,
30.1584,19.8404,Necrotic,
22.3737,22.1912,Tumour,
25.4284,21.5389,Tumour,
31.2115,31.2315,Necrotic,
25.8885,18.6804,Tumour,
20.9959,21.3672,Tumour,
19.3854,22.1976,Tumour,
22.2436,22.9,Tumour,
26.1428,32.6053,Necrotic,
18.7445,26.1394,Tumour,
26.7225,20.0913,Tumour,
25.57,26.0678,Tumour,
25.7276,28.8798,Tumour,
20.4891,18.3818,Tumour,
33.0905,22.9249,Tumour,
26.4251,28.9864,Tumour,
27.5655,21.5678,Tumour,
33.4663,24.1387,Tumour,
19.619,22.8249,Tumour,
20.15,16.5239,Necrotic,
28.4836,27.9263,Tumour,
23.2115,17.4083,Necrotic,
17.4912,23.5162,Tumour,
29.2625,17.9176,Tumour,
28.7788,30.4951,Tumour,
29.3778,30.497,Tumour,
20.9898,29.5046,Tumour,
29.182,21.9411,Tumour,
16.4645,24.1108,Tumour,
21.4185,24.0326,Tumour,
23.0953,28.539,Tumour,
23.4828,17.1534,Necrotic,
23.272,24.5017,Tumour,
19.6469,30.3553,Necrotic,
27.7089,33.2158,Tumour,
16.2231,27.0272,Necrotic,
25.4366,20.3624,Tumour,
22.9236,29.7982,Tumour,
25.6569,19.5341,Tumour,
28.8388,32.0375,Tumour,
23.9024,24.764,Tumour,
20.8137,28.1586,Tumour,
35.1714,25.9769,Tumour,
28.4248,27.2137,Tumour,
24.6056,24.4618,Tumour,
23.5075,20.0716,Tumour,
20.0029,20.4621,Tumour,
21.3792,27.0088,Tumour,
17.7952,25.1195,Tumour,
28.2856,23.6085,Tumour,
27.1417,29.86,Tumour,
17.8732,18.3592,Necrotic,
30.481,23.0022,Tumour,
21.9808,23.4456,Tumour,
33.0353,26.4708,Tumour,
27.766,19.1343,Tumour,
28.3952,18.5993,Necrotic,
15.0807,26.2449,Tumour,
30.2194,18.7172,Necrotic,
18.8964,20.6843,Tumour,
28.4595,30.1062,Tumour,
23.1559,27.0171,Tumour,
32.6448,23.4673,Tumour,
28.7193,18.9389,Tumour,
29.7948,28.8843,Tumour,
23.8744,23.3083,Tumour,
27.9825,23.1281,Tumour,
31.9417,28.3225,Necrotic,
32.0738,24.8192,Tumour,
26.6535,23.0353,Tumour,
19.7411,23.553,Tumour,
17.9871,21.3805,Tumour,
18.9329,24.3081,Tumour,
21.5957,25.8845,Tumour,
24.9111,20.097,Tumour,
30.9863,24.6538,Tumour,
18.7083,19.8461,Tumour,
19.3805,26.451,Tumour,
24.0221,31.5528,Tumour,
27.9389,24.1476,Tumour,
19.4583,24.6554,Tumour,
24.9964,25.3896,Tumour,
18.5192,29.5573,Tumour,
28.1242,24.7937,Tumour,
23.2684,23.5869,Tumour,
26.0513,27.3274,Tumour,
26.7324,28.0808,Tumour,
28.9633,18.5,Necrotic,
23.1408,18.5023,Necrotic,
27.4091,32.0982,Tumour,
23.7325,21.1178,Tumour,
26.0352,18.1026,Tumour,
26.6378,31.4288,Tumour,
20.4106,20.0218,Tumour,
27.3064,23.4031,Tumour,
20.7772,30.1296,Tumour,
17.3072,19.8903,Necrotic,
28.778,19.8575,Tumour,
26.342,17.6057,Necrotic,
26.3764,19.013,Tumour,
30.1101,20.9055,Necrotic,
21.3596,21.993,Tumour,
28.2778,19.4515,Tumour,
29.2717,29.8991,Tumour,
23.8233,27.5013,Tumour,
20.1583,28.949,Tumour,
19.1443,21.5183,Tumour,
22.2754,28.6212,Tumour,
20.7224,26.387,Tumour,
21.8037,31.8862,Tumour,
16.4336,22.5055,Tumour,
23.785,19.2666,Tumour,
29.91,26.0427,Tumour,
24.8562,26.1313,Tumour,
26.5877,29.6263,Tumour,
16.2094,25.3133,Tumour,
22.0882,30.6979,Tumour,
20.3921,21.7213,Tumour,
31.492,25.1034,Tumour,
26.3571,20.8029,Tumour,
32.7567,24.0984,Tumour,
20.8993,22.8047,Tumour,
28.6548,24.1973,Tumour,
28.5708,25.861,Tumour,
24.9951,31.1532,Tumour,
22.8337,23.0958,Tumour,
22.9831,22.472,Tumour,
24.0866,29.2085,Tumour,
34.6878,24.7531,Necrotic,
24.1284,14.5506,Macrophage,0.2988333333333171
30.0409,18.794,Necrotic,
34.9253,28.4851,Tumour,
17.5469,20.5041,Tumour,
21.4368,28.686,Tumour,
22.6802,23.7689,Tumour,
30.7797,23.5581,Tumour,
33.1427,25.4418,Tumour,
18.074,27.5743,Tumour,
32.4802,22.6738,Tumour,
27.9006,26.6408,Tumour,
32.9909,28.2669,Tumour,
19.4173,25.8078,Tumour,
26.0816,30.1793,Tumour,
31.897,31.7832,Macrophage,0.5046666666666277
18.1169,23.3504,Tumour,
22.5982,20.0758,Tumour,
20.8055,28.7843,Tumour,
23.6481,28.8432,Tumour,
12.0538,23.285,Macrophage,0.3413333333333124
18.3222,18.7482,Tumour,
25.115,23.4224,Tumour,
14.0196,23.4968,Tumour,
30.4509,26.2846,Tumour,
18.9917,29.266,Necrotic,
24.6504,32.3423,Necrotic,
25.5389,20.9605,Tumour,
12.7847,25.3227,Macrophage,0.466166666666632
23.8233,18.5238,Tumour,
22.2455,21.6168,Tumour,
24.7331,29.2284,Tumour,
26.7515,26.8277,Tumour,
31.7485,21.9681,Tumour,
31.3857,32.0952,Necrotic,
19.6596,19.8321,Tumour,
21.4078,17.6195,Necrotic,
22.0958,20.9933,Tumour,
26.2889,24.3003,Tumour,
16.0439,25.8917,Necrotic,
19.2027,20.1756,Tumour,
27.9471,31.3788,Tumour,
22.1627,26.2352,Tumour,
34.9269,26.4858,Tumour,
22.9413,21.2086,Tumour,
21.6941,31.1619,Tumour,
28.8636,31.3847,Tumour,
26.4035,26.2973,Tumour,
30.8251,28.8215,Necrotic,
27.9678,21.1543,Tumour,
34.0804,22.4652,Tumour,
15.3093,27.3045,Tumour,
21.0748,23.5279,Tumour,
26.0235,23.6349,Tumour,
18.2015,16.6524,Tumour,
21.0023,19.6754,Tumour,
29.961,15.5155,Macrophage,0.5089999999999606
34.3254,14.8212,Macrophage,0.5409166666666237
18.2469,20.6975,Tumour,
17.7465,18.9418,Tumour,
26.445,32.4548,Necrotic,
27.1966,17.9401,Necrotic,
36.9194,27.7043,Necrotic,
27.575,17.6007,Macrophage,0.2985833333333171
32.4253,26.5284,Tumour,
26.3593,31.9704,Tumour,
20.2597,22.8702,Tumour,
21.1846,31.9728,Tumour,
15.7131,22.556,Tumour,
20.2649,24.4577,Tumour,
24.3769,25.7079,Tumour,
22.0879,19.1603,Necrotic,
26.8484,22.3948,Tumour,
18.5937,30.1366,Necrotic,
30.1071,22.2979,Tumour,
27.4647,22.2189,Tumour,
30.0875,21.7317,Tumour,
26.8959,32.2926,Tumour,
29.5746,23.5185,Tumour,
24.8252,28.6613,Tumour,
17.0315,24.755,Tumour,
30.442,25.5938,Tumour,
19.7444,21.542,Tumour,
26.213,19.6387,Tumour,
22.7891,25.1084,Tumour,
24.5185,26.7057,Tumour,
37.2192,22.6607,Macrophage,0.3209999999999813
23.5948,28.0577,Tumour,
27.7932,25.2744,Tumour,
24.6306,21.9301,Tumour,
17.0617,26.3306,Tumour,
19.6002,18.0073,Necrotic,
34.3668,26.2724,Tumour,
27.2831,28.4492,Tumour,
17.9741,19.5272,Tumour,
18.688,27.865,Tumour,
29.8644,31.6012,Tumour,
37.4275,25.6237,Macrophage,0.290583333333318
23.0133,32.3511,Tumour,
26.2382,17.6456,Necrotic,
28.2355,31.9136,Tumour,
25.3909,17.8173,Macrophage,0.2586666666666548
28.1094,29.158,Tumour,
22.9735,25.8066,Tumour,
26.985,20.745,Tumour,
21.6424,29.2244,Tumour,
21.4718,17.6979,Necrotic,
28.9624,28.5894,Tumour,
37.3185,30.2393,Macrophage,0.5880833333332852
33.7427,28.5504,Tumour,
16.9425,27.7009,Macrophage,0.4862499999999631
30.8003,22.3867,Tumour,
27.5097,20.5654,Tumour,
17.414,27.2377,Tumour,
33.396,26.0599,Tumour,
24.624,18.8914,Necrotic,
21.7642,22.3916,Tumour,
29.8243,24.1651,Tumour,
20.7677,22.2137,Tumour,
30.0359,18.4579,Necrotic,
24.4397,30.8924,Tumour,
30.5991,28.2638,Tumour,
18.7202,22.0598,Tumour,
28.042,22.1545,Tumour,
22.3513,29.1882,Tumour,
25.3816,28.3949,Tumour,
17.9114,17.3575,Necrotic,
17.1936,25.3497,Tumour,
26.1598,21.3534,Tumour,
35.2736,24.6436,Necrotic,
22.5505,30.3097,Tumour,
25.2514,22.2035,Tumour,
29.6426,27.4216,Tumour,
20.7935,20.8014,Tumour,
32.5675,25.906,Tumour,
19.8003,25.1796,Tumour,
21.0989,20.3345,Tumour,
24.1686,20.0507,Necrotic,
27.6698,36.6736,Macrophage,0.5497499999999561
27.0438,30.8647,Tumour,
15.981,26.459,Macrophage,0.2329166666666576
24.1417,28.4267,Tumour,
28.3144,32.8891,Tumour,
23.013,29.1599,Tumour,
30.9827,25.3843,Tumour,
22.8939,15.837,Macrophage,0.4644999999999655
18.4764,17.6351,Necrotic,
26.6624,23.6424,Tumour,
28.5139,21.2979,Tumour,
21.0424,18.6186,Necrotic,
29.8742,30.7523,Tumour,
33.4244,26.9054,Tumour,
27.99,25.8078,Tumour,
27.7719,19.8679,Tumour,
25.9538,26.7377,Tumour,
21.5401,24.6405,Tumour,
33.0617,21.4415,Necrotic,
24.6586,31.7867,Macrophage,0.3428333333333122
25.8796,22.0576,Tumour,
25.7865,15.1614,Macrophage,0.5697499999999539
31.9276,28.4222,Necrotic,
28.9389,26.7569,Tumour,
18.1313,24.5877,Tumour,
26.1883,30.8012,Tumour,
28.9592,23.5505,Tumour,
22.0166,26.8605,Tumour,
24.3904,25.0682,Tumour,
36.871,25.762,Necrotic,
23.3191,18.8766,Necrotic,
34.2845,28.517,Tumour,
31.8641,26.6166,Tumour,
18.9931,17.7357,Necrotic,
22.6023,28.1283,Tumour,
17.8486,28.6179,Necrotic,
22.8115,30.9862,Tumour,
28.4275,22.663,Tumour,
17.4127,18.4742,Necrotic,
33.567,21.0787,Macrophage,0.3199999999999814
29.5551,25.5359,Tumour,
30.563,27.2292,Tumour,
20.6892,24.0748,Tumour,
23.2231,30.4986,Tumour,
20.2281,28.1433,Tumour,
29.7467,28.3373,Tumour,
14.8821,24.0179,Tumour,
16.7542,21.8955,Tumour,
19.9707,26.6049,Tumour,
35.3511,35.8927,Macrophage,0.0
24.0402,32.3319,Tumour,
25.1809,27.7255,Tumour,
30.0007,20.2432,Necrotic,
29.5646,18.9025,Tumour,
23.1897,26.3135,Tumour,
34.3699,28.9957,Necrotic,
31.3859,29.1598,Macrophage,0.0578333333333328
21.3014,18.1997,Tumour,
24.1351,20.6708,Tumour,
27.292,31.4754,Tumour,
23.5074,29.6293,Tumour,
32.0182,25.5349,Tumour,
17.7367,22.4991,Tumour,
26.2708,17.3703,Necrotic,
32.4512,28.2069,Tumour,
20.9686,24.7693,Tumour,
17.3065,28.3587,Necrotic,
24.4772,23.2313,Tumour,
19.0782,18.23,Macrophage,0.3513333333333113
22.5841,33.3538,Tumour,
35.6879,25.7754,Tumour,
17.5542,28.5568,Necrotic,
16.7861,25.7528,Tumour,
28.9543,22.8954,Tumour,
23.0339,11.9089,Macrophage,0.0
32.6817,24.6597,Tumour,
25.81,27.8267,Tumour,
14.5384,26.2044,Necrotic,
21.6288,19.6152,Tumour,
17.6642,26.2604,Tumour,
19.8146,16.0002,Macrophage,0.4259999999999697
20.882,27.3814,Tumour,
27.8242,28.3478,Tumour,
20.0427,25.8829,Tumour,
26.8316,25.791,Tumour,
20.4136,26.9707,Tumour,
31.1555,24.098,Tumour,
34.1425,24.8448,Macrophage,0.2094999999999935
21.471,23.0194,Tumour,
25.2333,22.8038,Tumour,
21.5767,17.452,Necrotic,
32.0931,23.8368,Tumour,
20.1747,30.027,Macrophage,0.3310833333333135
