points_x,points_y,celltypes,phenotypes
26.0949,25.7614,Tumour,
21.8636,29.253,Tumour,
29.6721,23.5814,Tumour,
24.5389,22.9384,Tumour,
26.6145,28.544,Tumour,
21.778,26.2263,Tumour,
22.4522,22.1976,Tumour,
24.0056,21.7227,Tumour,
30.5395,26.8376,Tumour,
23.991,23.9136,Tumour,
27.2757,26.1044,Tumour,
22.5245,24.7367,Tumour,
22.0546,19.8382,Tumour,
27.6658,18.9541,Tumour,
20.7266,26.4247,Tumour,
26.7636,23.4473,Tumour,
24.3751,23.4937,Tumour,
26.6191,29.1949,Tumour,
23.7545,27.8537,Tumour,
22.1578,21.5002,Tumour,
20.6254,20.7423,Tumour,
24.9412,26.6449,Tumour,
23.4161,21.8407,Tumour,
31.7284,26.7068,Tumour,
25.4664,25.4675,Tumour,
20.1977,26.6527,Tumour,
25.2044,24.929,Necrotic,
25.0842,22.454,Tumour,
26.5434,21.7795,Tumour,
29.8598,19.7019,Tumour,
24.4963,27.8615,Tumour,
26.8135,22.719,Tumour,
19.915,22.6834,Tumour,
27.5684,22.5392,Tumour,
20.1874,24.6184,Tumour,
20.3374,21.4306,Tumour,
27.7667,26.5798,Tumour,
25.2569,26.1135,Tumour,
25.3004,27.3188,Tumour,
20.6692,24.0725,Tumour,
24.6812,23.9615,Necrotic,
21.5244,28.1007,Tumour,
28.272,26.206,Tumour,
28.4416,28.242,Tumour,
28.2922,24.4342,Tumour,
29.571,25.2806,Tumour,
27.2924,20.3477,Tumour,
24.134,22.3969,Tumour,
24.6415,24.351,Necrotic,
20.8262,27.8909,Tumour,
23.0726,26.641,Tumour,
21.9174,23.4154,Tumour,
23.0032,20.5214,Tumour,
24.3195,24.3854,Necrotic,
19.698,20.3169,Tumour,
20.2089,23.7003,Tumour,
24.7644,20.2445,Tumour,
27.7523,28.4081,Tumour,
21.225,23.7115,Tumour,
24.0499,26.813,Tumour,
24.7552,29.5304,Tumour,
29.3122,27.5224,Tumour,
23.2835,28.304,Tumour,
25.2666,23.7409,Tumour,
21.3621,26.7537,Tumour,
29.4786,22.2187,Tumour,
28.6075,22.7551,Tumour,
30.5881,21.3772,Tumour,
24.0006,25.7068,Tumour,
27.9592,27.7545,Tumour,
22.3145,28.6911,Tumour,
26.7534,24.3444,Tumour,
20.7191,25.4512,Tumour,
27.222,26.9467,Necrotic,
19.3273,21.0926,Tumour,
32.3284,26.5605,Tumour,
21.1916,21.0548,Tumour,
22.2917,25.3236,Tumour,
19.854,28.4979,Tumour,
25.5926,21.6007,Tumour,
22.8608,21.6672,Tumour,
23.5681,26.3248,Tumour,
28.2443,20.17,Tumour,
25.7971,20.97,Tumour,
21.8243,22.2209,Tumour,
20.9183,21.7552,Tumour,
22.5512,23.9707,Tumour,
27.6243,25.6065,Tumour,
24.4425,21.2399,Tumour,
29.2933,28.7433,Tumour,
29.3759,21.3352,Tumour,
22.7898,29.7444,Tumour,
30.3155,25.873,Tumour,
28.2632,25.4865,Tumour,
25.0484,25.0677,Necrotic,
23.6726,24.3634,Tumour,
30.637,28.6865,Tumour,
21.1383,22.41,Tumour,
28.058,21.2519,Tumour,
27.3286,27.5513,Tumour,
24.4862,28.944,Tumour,
28.6465,21.1497,Tumour,
38.5015,28.7074,Macrophage,0.7356666666666023
28.8784,20.5554,Tumour,
26.2393,27.1254,Tumour,
19.3768,26.3688,Tumour,
19.4108,23.0628,Tumour,
23.9017,29.0897,Tumour,
23.1212,19.3,Tumour,
25.8272,23.2802,Tumour,
22.6612,25.7884,Tumour,
20.3972,27.2825,Tumour,
19.2402,22.4076,Tumour,
25.0838,24.6161,Necrotic,
22.5073,26.3711,Tumour,
30.5554,20.7861,Tumour,
26.9511,18.7669,Tumour,
22.8799,22.6407,Tumour,
27.92,23.9156,Tumour,
22.1187,29.8032,Tumour,
20.0516,29.4859,Tumour,
22.0685,26.8559,Tumour,
29.0223,28.1746,Tumour,
24.5872,27.2567,Tumour,
21.0579,23.1314,Tumour,
23.4774,23.4771,Tumour,
28.7073,26.8193,Tumour,
25.6677,28.9566,Tumour,
31.6356,27.3926,Tumour,
23.2255,21.0773,Tumour,
29.6476,27.0232,Tumour,
19.9446,20.9248,Tumour,
27.3689,24.5557,Tumour,
22.2924,28.1339,Tumour,
23.0012,27.239,Tumour,
26.278,27.7036,Tumour,
26.3921,19.9499,Tumour,
24.9987,24.3209,Necrotic,
23.081,30.2594,Tumour,
27.1185,25.1411,Tumour,
22.3218,20.424,Tumour,
30.0071,20.2905,Tumour,
27.0566,22.0929,Tumour,
27.3124,23.881,Tumour,
26.6942,26.8127,Tumour,
26.3895,21.1619,Tumour,
28.4443,22.1508,Tumour,
18.2258,21.9345,Tumour,
21.3798,20.0873,Tumour,
25.6013,22.5774,Tumour,
23.4263,22.507,Tumour,
21.8962,24.673,Tumour,
19.4987,27.76,Tumour,
25.9788,26.3212,Tumour,
27.052,30.1433,Tumour,
22.8678,27.9027,Tumour,
28.9352,24.0243,Tumour,
29.0245,23.4068,Tumour,
29.0757,19.944,Tumour,
29.5561,20.6559,Tumour,
24.7898,25.5683,Tumour,
25.9284,25.0672,Tumour,
23.2938,25.674,Tumour,
28.0314,22.995,Tumour,
21.0429,27.2372,Tumour,
27.8788,20.6035,Tumour,
28.7036,27.4635,Tumour,
28.8813,25.919,Tumour,
30.5819,22.157,Tumour,
21.7085,25.6549,Tumour,
19.3697,21.7794,Tumour,
19.6878,27.1014,Tumour,
21.5654,21.5837,Tumour,
30.0909,27.6438,Tumour,
26.2559,22.7518,Tumour,
27.1741,19.7706,Tumour,
23.7902,30.0868,Tumour,
30.0268,28.6029,Tumour,
24.4168,26.2772,Tumour,
20.0923,27.8968,Tumour,
26.7163,19.297,Tumour,
30.9271,26.082,Tumour,
27.9527,24.9,Tumour,
24.4567,25.0127,Macrophage,0.347416666666645
25.0603,28.1233,Tumour,
24.1248,20.4812,Tumour,
30.5817,27.4385,Tumour,
20.3004,28.9613,Tumour,
21.7,27.5298,Tumour,
22.4085,23.0426,Tumour,
19.9588,21.9164,Tumour,
27.2558,28.568,Tumour,
21.5076,28.7228,Tumour,
25.4936,24.2244,Macrophage,0.3003333333333169
20.509,22.3538,Tumour,
24.8004,24.729,Necrotic,
22.7375,29.124,Tumour,
28.8731,25.2239,Tumour,
20.1429,19.954,Tumour,
27.4178,23.217,Tumour,
25.4793,24.7132,Necrotic,
21.6648,20.6725,Tumour,
27.8829,21.9545,Tumour,
24.9364,20.8745,Tumour,
25.0901,23.1894,Tumour,
25.7239,19.9435,Tumour,
18.6314,22.345,Tumour,
22.9224,23.4214,Tumour,
26.4903,20.5024,Tumour,
27.2004,29.4393,Tumour,
25.0702,28.7297,Tumour,
26.6921,26.1149,Tumour,
20.414,23.0999,Tumour,
30.0008,22.0049,Tumour,
19.5961,23.6695,Tumour,
19.0485,26.9791,Tumour,
26.2312,23.7691,Tumour,
27.3789,21.4642,Tumour,
28.31,28.9429,Tumour,
20.7187,28.455,Tumour,
20.7643,24.811,Tumour,
22.5756,19.6317,Tumour,
24.1121,28.4041,Tumour,
21.7208,22.8192,Tumour,
26.8767,27.8575,Tumour,
25.9971,28.4459,Tumour,
21.4798,30.0813,Tumour,
18.7859,21.4575,Tumour,
21.3957,25.1292,Tumour,
25.0398,21.5816,Tumour,
30.985,29.1965,Tumour,
27.0861,20.9717,Tumour,
29.6132,25.8914,Tumour,
30.031,26.5116,Tumour,
29.9595,21.2899,Tumour,
25.6387,27.8578,Tumour,
24.0313,24.8774,Macrophage,0.0628333333333327
27.7465,19.528,Tumour,
28.9332,21.8005,Tumour,
23.8058,20.9799,Tumour,
21.3176,24.3892,Tumour,
29.2188,26.4955,Tumour,
22.3582,27.3684,Tumour,
23.0754,24.2339,Tumour,
26.6162,25.3239,Tumour,
23.6722,27.2924,Tumour,
25.9859,22.0691,Tumour,
29.2508,22.7584,Tumour,
22.3961,21.0079,Tumour,
21.0166,25.969,Tumour,
18.239,21.1629,Tumour,
25.4906,20.4605,Tumour,
31.1452,26.6998,Tumour,
23.5997,29.5508,Tumour,
23.1719,25.0111,Tumour,
23.2497,28.8673,Tumour,
26.2015,24.5207,Necrotic,
28.9584,24.6563,Tumour,
28.0562,27.1397,Tumour,
11.9378,45.7329,Macrophage,0.0
23.8137,22.9972,Tumour,
24.6525,22.0676,Tumour,
31.1529,27.6435,Tumour,
