points_x,points_y,celltypes,phenotypes
26.4682,15.4579,Necrotic,
13.9664,11.6826,Macrophage,0.7040833333332724
16.3631,8.32578,Macrophage,0.7854166666665968
14.6845,10.9875,Macrophage,0.5864999999999521
21.9163,7.02658,Macrophage,0.7661666666665989
13.3373,11.0066,Macrophage,0.6999166666666062
10.0071,15.9761,Macrophage,0.7441666666666014
10.8625,16.8474,Macrophage,0.5266666666666253
22.6066,7.01426,Macrophage,0.6061666666666166
38.0011,12.0092,Macrophage,0.6199999999999484
14.0169,10.4116,Macrophage,0.4585833333332995
23.2856,6.70322,Macrophage,0.7033333333332725
10.5148,15.5072,Macrophage,0.6339999999999468
17.0039,8.20944,Macrophage,0.6413333333332794
17.0042,8.99525,Macrophage,0.6088333333332829
9.5941,15.5726,Macrophage,0.6217499999999482
19.1339,13.4158,Macrophage,0.3594166666666437
24.9951,5.99217,Macrophage,0.7375833333332688
21.9759,21.6225,Macrophage,0.2579166666666549
21.7422,8.36722,Macrophage,0.51424999999996
10.555,16.3993,Macrophage,0.5505833333332893
22.8288,14.6552,Macrophage,0.4184999999999705
11.86,17.5183,Macrophage,0.508333333333294
12.7018,24.7492,Macrophage,0.4811666666666303
14.3606,9.60485,Macrophage,0.5494166666666228
19.0351,19.7289,Macrophage,0.3396666666666459
14.0109,11.0676,Macrophage,0.6380833333332797
21.086,17.1404,Macrophage,0.4008333333333058
21.0044,20.8205,Macrophage,0.2949166666666508
23.1563,7.43746,Macrophage,0.6603333333332773
21.1505,24.34,Macrophage,0.1844999999999963
23.3935,16.3544,Macrophage,0.4382499999999684
22.5092,22.9709,Macrophage,0.1939999999999952
23.3322,22.8125,Macrophage,0.1985833333333281
28.4694,19.4399,Macrophage,0.4588333333332994
22.9777,9.47149,Macrophage,0.5014166666666281
13.4517,17.511,Macrophage,0.4794999999999638
23.7221,28.6046,Necrotic,
26.2422,14.8736,Macrophage,0.5154999999999599
16.9529,20.1399,Macrophage,0.3638333333333099
17.6046,23.1187,Macrophage,0.2828333333333188
35.4733,15.5458,Macrophage,0.5693333333332873
9.98549,16.9687,Macrophage,0.4668333333332986
16.7661,12.7292,Macrophage,0.5705833333332871
16.3693,14.3618,Macrophage,0.5709999999999538
27.8744,23.289,Macrophage,0.3130833333333155
19.1415,23.3321,Macrophage,0.3295833333333137
19.4028,25.2295,Macrophage,0.3569999999999773
26.6551,15.5733,Necrotic,
24.1335,20.6797,Macrophage,0.3695833333333093
