points_x,points_y,celltypes,phenotypes
18.6085,26.6011,Tumour,
24.5261,23.8952,Necrotic,
25.6339,22.3372,Necrotic,
17.389,23.2339,Tumour,
24.6217,18.5648,Tumour,
23.6483,29.757,Necrotic,
28.494,20.1074,Tumour,
25.5829,25.1374,Necrotic,
15.4742,20.937,Tumour,
20.4442,26.703,Tumour,
30.7026,25.915,Tumour,
24.2307,24.3173,Necrotic,
26.9399,26.8975,Tumour,
23.0536,24.2466,Necrotic,
21.2295,25.5981,Tumour,
23.7275,21.7307,Tumour,
24.4563,23.5252,Necrotic,
22.6645,21.4091,Tumour,
27.5177,27.1094,Tumour,
25.5675,29.1174,Tumour,
21.8264,22.8226,Necrotic,
22.6627,23.989,Necrotic,
26.1305,23.2262,Tumour,
25.5184,24.1966,Necrotic,
21.3931,27.6995,Tumour,
20.1515,24.0277,Tumour,
19.9928,23.4571,Tumour,
24.1694,24.0283,Necrotic,
29.3608,24.2491,Tumour,
23.6917,23.0709,Necrotic,
26.6091,23.8207,Necrotic,
24.806,20.1367,Tumour,
17.3633,21.9698,Necrotic,
28.3936,21.8109,Tumour,
23.3846,30.2744,Tumour,
25.9937,22.6551,Necrotic,
25.2044,27.3317,Tumour,
19.5576,24.4047,Tumour,
21.0278,23.5311,Tumour,
23.8491,24.4767,Necrotic,
21.3816,19.6656,Tumour,
24.2546,24.6008,Necrotic,
20.5858,23.0949,Tumour,
24.8005,23.0797,Necrotic,
22.7188,22.6426,Tumour,
19.8498,26.6782,Tumour,
25.5969,24.7246,Necrotic,
28.7971,24.4664,Tumour,
25.0138,22.6386,Necrotic,
24.0087,23.1052,Necrotic,
22.9998,23.7006,Necrotic,
27.4033,29.0673,Tumour,
21.3776,26.7343,Tumour,
22.0764,19.3047,Tumour,
26.3608,25.8607,Tumour,
23.2854,27.8613,Tumour,
26.2479,19.2768,Tumour,
27.4049,20.0001,Tumour,
17.9242,24.095,Tumour,
24.0807,22.9368,Necrotic,
28.2494,23.3166,Tumour,
27.1688,22.2704,Tumour,
14.7549,20.5799,Tumour,
29.6474,23.7547,Tumour,
26.0857,24.7138,Necrotic,
24.0274,22.9659,Necrotic,
20.8443,21.922,Tumour,
23.1993,23.3435,Necrotic,
23.9093,29.2733,Tumour,
19.1718,26.418,Tumour,
23.9518,22.9109,Necrotic,
