points_x,points_y,celltypes,phenotypes
24.3815,22.8604,antiTumourMacrophage,0.4862499999999631
28.7694,30.5584,antiTumourMacrophage,0.4044999999999721
26.9818,30.7584,antiTumourMacrophage,0.4149166666666376
28.3284,29.9757,antiTumourMacrophage,0.2894999999999847
27.8354,30.6219,antiTumourMacrophage,0.3129166666666488
28.6075,29.4174,antiTumourMacrophage,0.2109999999999934
27.5343,29.5342,antiTumourMacrophage,0.1440833333333341
27.72,29.9787,antiTumourMacrophage,0.1817499999999966
27.0118,30.0422,antiTumourMacrophage,0.147666666666667
27.439,28.5314,antiTumourMacrophage,0.1256666666666694
29.0895,28.9863,antiTumourMacrophage,0.1119166666666688
25.0543,26.0219,antiTumourMacrophage,0.0729166666666666
25.9249,26.5223,antiTumourMacrophage,0.0455833333333331
26.3537,29.9967,antiTumourMacrophage,0.0810000000000003
26.3839,28.389,antiTumourMacrophage,0.0454999999999998
27.1043,26.557,antiTumourMacrophage,0.0337500000000001
27.679,29.0507,antiTumourMacrophage,0.1257500000000027
26.4691,28.7408,antiTumourMacrophage,0.0749166666666667
25.7983,29.6415,antiTumourMacrophage,0.0687499999999997
25.8741,28.5066,antiTumourMacrophage,0.1009166666666681
25.7588,25.9636,antiTumourMacrophage,0.0464166666666664
27.3976,25.4851,antiTumourMacrophage,0.0271666666666668
24.521,27.19,antiTumourMacrophage,0.0223333333333334
26.6005,27.376,antiTumourMacrophage,0.0261666666666667
26.3807,29.363,antiTumourMacrophage,0.0392499999999999
25.6699,27.3903,antiTumourMacrophage,0.0054166666666666
27.7631,28.2102,antiTumourMacrophage,0.0146666666666666
28.9614,26.7161,antiTumourMacrophage,0.0
25.0378,27.3914,antiTumourMacrophage,0.0130833333333333
26.6867,27.6701,antiTumourMacrophage,0.02075
25.0151,28.6577,antiTumourMacrophage,0.0258333333333334
27.016,27.6209,antiTumourMacrophage,0.0
26.691,26.6024,antiTumourMacrophage,0.0
26.2492,27.0026,antiTumourMacrophage,0.0
28.0095,25.4654,antiTumourMacrophage,0.0
25.4619,26.4856,antiTumourMacrophage,0.0
27.9166,28.7005,antiTumourMacrophage,0.0107499999999999
27.0192,25.0385,antiTumourMacrophage,0.0044166666666666
25.3868,28.3668,antiTumourMacrophage,0.0
25.9613,27.6847,antiTumourMacrophage,0.0
27.0732,26.8745,antiTumourMacrophage,0.0
28.7187,28.2656,antiTumourMacrophage,0.0
28.2329,26.4894,antiTumourMacrophage,0.0
26.0132,28.9259,antiTumourMacrophage,0.0
27.3918,28.0036,antiTumourMacrophage,0.0
29.1259,28.091,antiTumourMacrophage,0.0
26.2328,26.199,antiTumourMacrophage,0.0
27.6855,26.3898,antiTumourMacrophage,0.0
27.7662,27.3737,antiTumourMacrophage,0.0
27.0975,25.8912,antiTumourMacrophage,0.0
27.005,27.2293,antiTumourMacrophage,0.0
27.3929,27.143,antiTumourMacrophage,0.0
27.036,29.4981,antiTumourMacrophage,0.0
29.0764,27.3483,antiTumourMacrophage,0.0
24.8347,26.6395,antiTumourMacrophage,0.0
26.9925,27.989,antiTumourMacrophage,0.0
26.6639,25.7306,antiTumourMacrophage,0.0
27.6039,26.8176,antiTumourMacrophage,0.0
27.3704,27.5949,antiTumourMacrophage,0.0
25.7609,28.0413,antiTumourMacrophage,0.0
26.1284,25.759,antiTumourMacrophage,0.0
28.246,27.9541,antiTumourMacrophage,0.0
25.9981,25.1475,antiTumourMacrophage,0.0
27.9175,25.9857,antiTumourMacrophage,0.0
27.7468,27.7711,antiTumourMacrophage,0.0
28.2073,27.4634,antiTumourMacrophage,0.0
28.0184,26.9926,antiTumourMacrophage,0.0
27.3017,26.2329,antiTumourMacrophage,0.0
28.1929,28.3443,antiTumourMacrophage,0.0
26.3745,26.664,antiTumourMacrophage,0.0
26.6794,26.1457,antiTumourMacrophage,0.0
26.7779,29.0641,antiTumourMacrophage,0.0
26.6165,28.0225,antiTumourMacrophage,0.0
28.63,27.5861,antiTumourMacrophage,0.0
28.4597,26.9743,antiTumourMacrophage,0.0
25.4367,25.5092,antiTumourMacrophage,0.0
28.5862,26.0317,antiTumourMacrophage,0.0
26.702,27.0425,antiTumourMacrophage,0.0
25.2767,26.9933,antiTumourMacrophage,0.0
25.7665,27.0132,antiTumourMacrophage,0.0
24.6622,27.9892,antiTumourMacrophage,0.0
26.958,28.6462,antiTumourMacrophage,0.0
27.1964,29.0036,antiTumourMacrophage,0.0
26.2162,27.4616,antiTumourMacrophage,0.0
26.2522,28.0049,antiTumourMacrophage,0.0
25.2559,27.8635,antiTumourMacrophage,0.0
27.0417,28.3333,antiTumourMacrophage,0.0
25.5029,29.0057,antiTumourMacrophage,0.0
28.0474,29.2543,antiTumourMacrophage,0.0
26.5193,25.235,antiTumourMacrophage,0.0
28.4841,28.7686,antiTumourMacrophage,0.0
44.132,14.5801,antiTumourMacrophage,0.0
20.1322,40.8553,antiTumourMacrophage,0.0
45.1583,12.0276,antiTumourMacrophage,0.0
