points_x,points_y,celltypes,phenotypes
19.3507,28.6861,antiTumourMacrophage,0.3889999999999738
24.6502,31.8866,antiTumourMacrophage,0.4695833333332982
28.5741,28.8358,antiTumourMacrophage,0.1516666666666666
30.2877,26.4021,antiTumourMacrophage,0.2060833333333272
17.7404,30.7312,antiTumourMacrophage,0.0902500000000009
19.8121,24.0649,antiTumourMacrophage,0.3039999999999832
27.634,30.8753,antiTumourMacrophage,0.4973333333332952
14.4575,31.794,antiTumourMacrophage,0.0
22.3304,17.1956,antiTumourMacrophage,0.4727499999999646
19.2896,30.7013,antiTumourMacrophage,0.2583333333333215
18.5099,25.8039,antiTumourMacrophage,0.3043333333333164
30.6147,29.1082,antiTumourMacrophage,0.0302500000000001
19.0389,33.7931,antiTumourMacrophage,0.0
29.9444,28.1015,antiTumourMacrophage,0.3449166666666453
27.4502,28.214,antiTumourMacrophage,0.4174166666666373
32.2167,30.0563,antiTumourMacrophage,0.0
23.8113,17.4989,antiTumourMacrophage,0.459999999999966
27.3219,33.9017,antiTumourMacrophage,0.01775
18.1511,17.0744,antiTumourMacrophage,0.0613333333333327
21.1698,15.8199,antiTumourMacrophage,0.0
25.8709,34.9087,antiTumourMacrophage,0.0068333333333333
12.195,34.6473,antiTumourMacrophage,0.0
25.213,16.2515,antiTumourMacrophage,0.3113333333333157
33.8873,38.241,antiTumourMacrophage,0.0
36.9789,25.7215,antiTumourMacrophage,0.0
30.1509,31.8346,antiTumourMacrophage,0.0
18.3075,27.3615,antiTumourMacrophage,0.2174166666666593
27.7069,16.7766,antiTumourMacrophage,0.0472499999999997
30.2112,36.315,antiTumourMacrophage,0.0
11.4743,33.1452,antiTumourMacrophage,0.0
5.91146,38.9259,antiTumourMacrophage,0.0
36.094,42.2811,antiTumourMacrophage,0.0
9.78912,34.6127,antiTumourMacrophage,0.0
15.3233,38.066,antiTumourMacrophage,0.0
20.7679,13.9775,antiTumourMacrophage,0.0
21.2642,18.767,antiTumourMacrophage,0.0844166666666672
9.33065,22.6183,antiTumourMacrophage,0.0
30.2622,38.0014,antiTumourMacrophage,0.0
29.4231,34.7129,antiTumourMacrophage,0.0
10.9434,14.0183,antiTumourMacrophage,0.0
33.5817,43.652,antiTumourMacrophage,0.0
12.2647,10.4782,antiTumourMacrophage,0.0
19.7858,10.838,antiTumourMacrophage,0.0
24.0329,13.4715,antiTumourMacrophage,0.0071666666666666
13.6864,39.9846,antiTumourMacrophage,0.0
2.82818,42.1964,antiTumourMacrophage,0.0
30.2484,10.6949,antiTumourMacrophage,0.0
30.6697,39.5246,antiTumourMacrophage,0.0
27.8661,44.0722,antiTumourMacrophage,0.0
8.36621,31.2856,antiTumourMacrophage,0.0
7.97302,6.3506,antiTumourMacrophage,0.0
36.2457,46.5756,antiTumourMacrophage,0.0
28.4135,46.5925,antiTumourMacrophage,0.0
23.9349,11.2832,antiTumourMacrophage,0.0
34.4887,41.5932,antiTumourMacrophage,0.0
42.1499,46.2898,antiTumourMacrophage,0.0
43.002,48.2211,antiTumourMacrophage,0.0
30.9378,7.38322,antiTumourMacrophage,0.0
17.5511,5.31569,antiTumourMacrophage,0.0
10.616,44.1093,antiTumourMacrophage,0.0
