points_x,points_y,celltypes,phenotypes
18.6755,26.7252,antiTumourMacrophage,0.3629999999999767
21.0941,19.6214,antiTumourMacrophage,0.407833333333305
21.9978,17.6018,antiTumourMacrophage,0.4611666666666325
21.1617,29.7871,antiTumourMacrophage,0.4884999999999628
28.582,27.4317,antiTumourMacrophage,0.1251666666666695
23.0273,29.3453,antiTumourMacrophage,0.3864166666666407
27.9007,26.0829,antiTumourMacrophage,0.2332499999999909
29.1794,22.8954,antiTumourMacrophage,0.2805833333333191
23.101,25.4425,antiTumourMacrophage,0.2521666666666555
19.2086,28.2646,antiTumourMacrophage,0.4257499999999697
16.9913,24.7933,antiTumourMacrophage,0.2550833333333219
17.9338,24.2139,antiTumourMacrophage,0.2528333333333221
18.312,26.3157,antiTumourMacrophage,0.1237500000000028
26.4903,28.5094,antiTumourMacrophage,0.3499999999999781
27.4599,31.2079,antiTumourMacrophage,0.4400833333333015
30.042,21.746,antiTumourMacrophage,0.4326666666666356
16.9592,25.5918,antiTumourMacrophage,0.3684166666666427
17.4899,24.9716,antiTumourMacrophage,0.3364999999999796
20.6295,24.5037,antiTumourMacrophage,0.1574999999999992
29.1342,28.7421,antiTumourMacrophage,0.3834166666666411
22.7125,28.7168,antiTumourMacrophage,0.1876666666666626
18.6766,24.7942,antiTumourMacrophage,0.192916666666662
28.147,29.8506,antiTumourMacrophage,0.2380833333333237
28.9785,26.9383,antiTumourMacrophage,0.0965833333333346
30.3248,28.147,antiTumourMacrophage,0.4363333333333019
20.8067,26.0298,antiTumourMacrophage,0.1618333333333321
28.8989,28.2633,antiTumourMacrophage,0.184166666666663
24.6133,27.781,antiTumourMacrophage,0.0755833333333334
19.8288,26.9743,antiTumourMacrophage,0.1446666666666673
19.5499,24.9138,antiTumourMacrophage,0.172083333333331
23.0592,27.1111,antiTumourMacrophage,0.0388333333333333
27.5487,29.962,antiTumourMacrophage,0.1521666666666665
17.7411,25.606,antiTumourMacrophage,0.00825
21.6766,27.4324,antiTumourMacrophage,0.0724999999999999
26.3537,25.5801,antiTumourMacrophage,0.0
22.3484,22.4753,antiTumourMacrophage,0.0
22.6757,24.3852,antiTumourMacrophage,0.080666666666667
31.7993,18.2226,antiTumourMacrophage,0.0
20.8871,18.624,antiTumourMacrophage,0.0282500000000001
18.0468,24.8257,antiTumourMacrophage,0.0021666666666666
17.0082,26.979,antiTumourMacrophage,0.0951666666666678
23.4834,24.8123,antiTumourMacrophage,0.0301666666666668
34.5333,27.1733,antiTumourMacrophage,0.0
19.7319,23.3063,antiTumourMacrophage,0.0
30.3287,29.6795,antiTumourMacrophage,0.0
17.2764,26.201,antiTumourMacrophage,0.0789166666666669
21.3343,23.2398,antiTumourMacrophage,0.0764166666666668
26.5645,31.1497,antiTumourMacrophage,0.0
27.2724,18.5304,antiTumourMacrophage,0.0
24.4942,21.0391,antiTumourMacrophage,0.0
30.1105,23.2043,antiTumourMacrophage,0.0315833333333335
20.733,21.6287,antiTumourMacrophage,0.049333333333333
28.1188,23.0024,antiTumourMacrophage,0.0
31.6608,23.1384,antiTumourMacrophage,0.0
20.1624,20.9109,antiTumourMacrophage,0.0
10.0313,30.1629,antiTumourMacrophage,0.0
27.9249,21.2105,antiTumourMacrophage,0.0
27.0078,33.9402,antiTumourMacrophage,0.0
1.83838,31.1226,antiTumourMacrophage,0.0
34.4068,19.6436,antiTumourMacrophage,0.0
15.8926,19.2881,antiTumourMacrophage,0.0
20.1953,28.4421,antiTumourMacrophage,0.0
37.5167,25.1233,antiTumourMacrophage,0.0
19.5218,30.0742,antiTumourMacrophage,0.0
35.0535,11.6538,antiTumourMacrophage,0.0
12.9676,22.9098,antiTumourMacrophage,0.0
10.7156,16.6058,antiTumourMacrophage,0.0
13.0778,18.3369,antiTumourMacrophage,0.0
2.31518,14.1274,antiTumourMacrophage,0.0
19.698,10.0566,antiTumourMacrophage,0.0
11.8737,20.3991,antiTumourMacrophage,0.0
17.2862,40.0123,antiTumourMacrophage,0.0
43.2923,25.1827,antiTumourMacrophage,0.0
17.6236,5.40034,antiTumourMacrophage,0.0
14.3098,34.459,antiTumourMacrophage,0.0
44.3851,29.3711,antiTumourMacrophage,0.0
34.4063,9.74405,antiTumourMacrophage,0.0
5.97347,12.1749,antiTumourMacrophage,0.0
42.2469,16.7797,antiTumourMacrophage,0.0
18.8756,4.18133,antiTumourMacrophage,0.0
43.0098,39.5674,antiTumourMacrophage,0.0
19.0632,2.26414,antiTumourMacrophage,0.0
