points_x,points_y,celltypes,phenotypes
10.9645,35.0027,Macrophage,0.880833333333253
25.9949,41.9915,Macrophage,0.8199999999999263
5.99114,26.0559,Macrophage,0.8673333333332545
26.0038,41.3364,Macrophage,0.8708333333332541
21.0149,34.6381,Macrophage,0.8588333333332554
24.7495,29.0553,Macrophage,0.7360833333332689
20.251,27.5867,Macrophage,0.7049166666666057
21.9842,25.5875,Macrophage,0.5510833333332893
21.8795,24.1704,Macrophage,0.4708333333332981
23.5508,27.0121,Macrophage,0.408083333333305
24.9939,27.0012,Macrophage,0.426083333333303
22.082,26.0944,Macrophage,0.395999999999973
24.065,22.9983,Macrophage,0.3479999999999783
23.0993,25.0587,Macrophage,0.3064999999999829
25.2771,23.4463,Macrophage,0.266166666666654
25.9798,24.5157,Macrophage,0.2274166666666582
25.7119,23.7482,Macrophage,0.1902499999999956
23.4337,25.4453,Macrophage,0.1549999999999995
22.6523,23.5793,Macrophage,0.1496666666666668
26.2134,23.9912,Macrophage,0.0977500000000013
22.4655,26.4479,Macrophage,0.1022500000000015
27.0027,25.6279,Macrophage,0.0915833333333343
22.5128,28.8796,Macrophage,0.02125
11.9277,16.4988,Macrophage,0.0
9.27506,16.5226,Macrophage,0.0
