points_x,points_y,celltypes,phenotypes
16.6652,9.33556,Macrophage,0.7484166666666009
15.9549,10.0297,Macrophage,0.7029999999999392
28.9801,2.24596,Macrophage,1.0
17.0318,8.96141,Macrophage,0.7659999999999323
28.6296,0.0,Macrophage,0.741749999999935
30.9954,5.00028,Macrophage,0.7649999999999324
24.6549,7.87324,Macrophage,1.0
26.7603,3.25822,Macrophage,1.0
30.0062,0.0,Macrophage,0.8903333333332519
29.3079,1.32937,Macrophage,1.0
24.0092,7.53645,Macrophage,1.0
28.0283,2.27507,Macrophage,1.0
24.0105,6.68043,Macrophage,1.0
23.4757,7.01548,Macrophage,1.0
29.6693,2.34532,Macrophage,1.0
28.693,1.29716,Macrophage,0.9504166666665786
16.3385,9.67573,Macrophage,0.8058333333332612
23.8681,7.0699,Macrophage,1.0
17.3899,8.60803,Macrophage,0.798833333333262
28.0207,3.00321,Macrophage,1.0
27.8396,3.80156,Macrophage,1.0
29.7875,1.05388,Macrophage,1.0
24.5805,7.27151,Macrophage,1.0
29.3245,0.619744,Macrophage,1.0
23.978,8.04691,Macrophage,1.0
29.0535,0.0,Macrophage,0.9439999999999128
29.0313,0.981954,Macrophage,1.0
29.4915,0.0287683,Macrophage,0.8752499999999203
24.4627,5.59059,Macrophage,1.0
28.405,1.53934,Macrophage,1.0
23.256,6.49772,Macrophage,1.0
17.2556,9.60629,Macrophage,0.8426666666665905
27.3666,2.66276,Macrophage,1.0
29.3106,1.70887,Macrophage,1.0
28.5396,1.92879,Macrophage,1.0
27.5452,3.04305,Macrophage,1.0
23.044,6.98756,Macrophage,1.0
24.9394,6.98641,Macrophage,1.0
24.6007,6.47824,Macrophage,1.0
22.6882,7.34916,Macrophage,1.0
27.4552,3.45313,Macrophage,1.0
23.4084,5.95966,Macrophage,0.8415833333332573
16.5391,34.9256,Macrophage,0.6331666666666136
30.0013,1.71587,Macrophage,1.0
27.0077,4.66705,Macrophage,0.6411666666666127
28.7596,0.709968,Macrophage,1.0
27.8767,0.0,Macrophage,0.6057499999999499
23.7334,5.45173,Macrophage,1.0
25.7485,4.25317,Macrophage,0.4762499999999642
30.4413,1.03338,Macrophage,0.9306666666665808
27.8552,1.50784,Macrophage,0.6027499999999503
27.5552,4.28934,Macrophage,0.5593333333332884
17.9677,8.06037,Macrophage,0.6246666666666145
24.9161,5.07883,Macrophage,0.6037499999999502
26.6994,2.72249,Macrophage,0.6439166666666124
24.1274,5.87392,Macrophage,0.9604999999999108
25.3884,4.60588,Macrophage,0.5035833333332945
19.0828,8.93278,Macrophage,0.5941666666666179
28.477,3.47337,Macrophage,0.6509166666666116
23.9963,6.33139,Macrophage,1.0
27.0061,2.99434,Macrophage,0.987249999999908
29.9443,0.527799,Macrophage,1.0
26.1783,4.69151,Macrophage,0.5007499999999615
26.3571,3.58006,Macrophage,0.4644999999999655
18.4583,32.0381,Macrophage,0.5906666666666183
26.9777,2.21871,Macrophage,0.3069166666666495
27.0056,3.80949,Macrophage,0.7480833333332676
25.4635,0.0,Macrophage,0.2513333333333223
25.1431,3.90446,Macrophage,0.4161666666666375
27.0115,1.44813,Macrophage,0.2539166666666553
25.2285,3.277,Macrophage,0.196249999999995
21.339,18.1605,Macrophage,0.5378333333332908
24.0385,2.90981,Macrophage,0.1734166666666642
25.9897,0.0,Macrophage,0.3381666666666461
24.768,3.35045,Macrophage,0.3892499999999738
26.5342,2.23602,Macrophage,0.3004166666666502
25.5686,3.6773,Macrophage,0.341999999999979
24.1215,0.654952,Macrophage,0.168499999999998
26.5702,1.74433,Macrophage,0.2264999999999916
28.2523,0.656777,Macrophage,0.798833333333262
26.1901,2.55607,Macrophage,0.3194999999999814
27.6242,2.22958,Macrophage,0.6992499999999396
24.6726,1.81419,Macrophage,0.0821666666666671
25.7564,2.61923,Macrophage,0.2564999999999884
25.3498,2.81184,Macrophage,0.2421666666666566
23.8567,2.17866,Macrophage,0.080666666666667
24.4874,2.19262,Macrophage,0.1395000000000012
25.9401,2.10093,Macrophage,0.1018333333333349
27.2965,1.81299,Macrophage,0.2102499999999934
25.8325,3.2805,Macrophage,0.4950833333332954
24.3131,0.354946,Macrophage,0.2053333333333273
26.6424,4.18135,Macrophage,0.5006666666666282
26.1031,3.93426,Macrophage,0.4490833333333005
27.4874,0.0,Macrophage,0.1465000000000005
27.8235,0.970371,Macrophage,0.5388333333332906
25.4171,0.851852,Macrophage,0.1739999999999974
28.2832,0.0,Macrophage,0.5119166666666269
23.1658,0.0,Macrophage,0.0313333333333335
23.7403,0.441098,Macrophage,0.0768333333333334
27.1075,1.01428,Macrophage,0.0859166666666673
27.1166,0.0,Macrophage,0.0915000000000009
24.2118,0.0,Macrophage,0.061416666666666
23.5087,2.52199,Macrophage,0.0399166666666666
25.7258,0.0,Macrophage,0.0489999999999997
26.477,1.27857,Macrophage,0.0674166666666662
25.2951,1.79664,Macrophage,0.0889166666666675
23.7208,0.873873,Macrophage,0.0689166666666663
26.8158,0.0,Macrophage,0.1175000000000024
22.3171,0.807504,Macrophage,0.0
25.0045,0.0,Macrophage,0.0127499999999999
27.5343,0.630436,Macrophage,0.3204999999999813
26.4414,0.670241,Macrophage,0.0
23.568,3.00333,Macrophage,0.0343333333333334
26.1829,3.03496,Macrophage,0.3699999999999759
24.153,1.78737,Macrophage,0.0
25.1791,0.485078,Macrophage,0.0038333333333333
24.1532,3.29266,Macrophage,0.0133333333333333
22.7697,1.31742,Macrophage,0.0
24.5055,0.0,Macrophage,0.1631666666666653
26.8786,0.664048,Macrophage,0.2377499999999904
23.1952,1.60956,Macrophage,0.0
22.8497,0.639475,Macrophage,0.023
23.5285,0.0,Macrophage,0.0
26.4898,0.0,Macrophage,0.1023333333333349
24.7657,0.0,Macrophage,0.0
24.0317,1.40835,Macrophage,0.0019999999999999
26.2422,0.0,Macrophage,0.1123333333333354
23.8744,0.0,Macrophage,0.0
22.7493,0.0,Macrophage,0.0347500000000001
