points_x,points_y,celltypes,phenotypes
41.0319,17.0134,Macrophage,0.717083333333271
40.6117,16.6324,Macrophage,0.7363333333332689
37.8629,17.4241,Macrophage,0.7429999999999348
39.4072,23.1682,Macrophage,0.7131666666666048
40.4994,20.5272,Macrophage,0.7744999999999314
32.2215,24.2475,Macrophage,0.7313333333332694
28.3703,22.2475,Macrophage,0.6537499999999447
27.4872,20.6067,Macrophage,0.6703333333332762
25.5305,22.8601,Macrophage,0.4698333333332982
22.9938,25.4087,Macrophage,0.4226666666666367
23.0241,24.4477,Macrophage,0.269249999999987
24.2127,26.2136,Macrophage,0.2985833333333171
25.7388,23.8241,Macrophage,0.2321666666666577
23.903,23.2611,Macrophage,0.2249166666666585
25.6786,26.32,Macrophage,0.2119999999999932
25.9898,24.4945,Macrophage,0.1514999999999999
26.7597,25.2529,Macrophage,0.0773333333333335
10.643,24.7032,Macrophage,0.0
28.4916,39.3268,Macrophage,0.0
38.868,15.8234,Macrophage,0.0
