points_x,points_y,celltypes,phenotypes
14.0,47.0,Vessel,
23.0,44.0,Vessel,
38.0,42.0,Vessel,
48.0,31.0,Vessel,
45.0,37.0,Vessel,
33.0,9.0,Vessel,
4.0,38.0,Vessel,
2.0,39.0,Vessel,
35.0,5.0,Vessel,
41.0,12.0,Vessel,
1.0,43.0,Vessel,
28.0,48.0,Vessel,
18.0,49.0,Vessel,
5.0,19.0,Vessel,
48.0,38.0,Vessel,
44.0,1.0,Vessel,
9.0,4.0,Vessel,
45.0,47.0,Vessel,
20.0,7.0,Vessel,
40.0,6.0,Vessel,
45.0,22.0,Vessel,
49.0,33.0,Vessel,
41.0,2.0,Vessel,
13.0,38.0,Vessel,
41.0,4.0,Vessel,
2.0,4.0,Vessel,
4.0,34.0,Vessel,
2.0,8.0,Vessel,
43.0,17.0,Vessel,
28.0,4.0,Vessel,
49.0,43.0,Vessel,
5.0,48.0,Vessel,
48.0,16.0,Vessel,
38.0,8.0,Vessel,
13.0,42.0,Vessel,
