points_x,points_y,celltypes,phenotypes
35.0,9.0,Vessel,
12.0,37.0,Vessel,
46.0,4.0,Vessel,
3.0,48.0,Vessel,
42.0,11.0,Vessel,
36.0,11.0,Vessel,
41.0,2.0,Vessel,
7.0,48.0,Vessel,
16.0,2.0,Vessel,
11.0,6.0,Vessel,
27.0,46.0,Vessel,
25.0,1.0,Vessel,
3.0,35.0,Vessel,
2.0,42.0,Vessel,
48.0,49.0,Vessel,
37.0,9.0,Vessel,
37.0,4.0,Vessel,
49.0,5.0,Vessel,
2.0,47.0,Vessel,
6.0,25.0,Vessel,
2.0,38.0,Vessel,
49.0,29.0,Vessel,
6.0,38.0,Vessel,
5.0,34.0,Vessel,
48.0,10.0,Vessel,
3.0,43.0,Vessel,
28.0,8.0,Vessel,
8.0,37.0,Vessel,
48.0,31.0,Vessel,
16.0,1.0,Vessel,
6.0,7.0,Vessel,
6.0,42.0,Vessel,
4.0,29.0,Vessel,
42.0,26.0,Vessel,
23.0,3.0,Vessel,
