points_x,points_y,celltypes,phenotypes
39.0,36.0,Vessel,
1.0,11.0,Vessel,
39.0,4.0,Vessel,
10.0,4.0,Vessel,
49.0,4.0,Vessel,
15.0,7.0,Vessel,
42.0,20.0,Vessel,
37.0,11.0,Vessel,
44.0,22.0,Vessel,
5.0,41.0,Vessel,
6.0,7.0,Vessel,
32.0,44.0,Vessel,
22.0,42.0,Vessel,
7.0,49.0,Vessel,
46.0,45.0,Vessel,
8.0,32.0,Vessel,
12.0,9.0,Vessel,
28.0,45.0,Vessel,
39.0,49.0,Vessel,
33.0,44.0,Vessel,
1.0,48.0,Vessel,
44.0,12.0,Vessel,
7.0,26.0,Vessel,
2.0,39.0,Vessel,
47.0,17.0,Vessel,
11.0,8.0,Vessel,
24.0,8.0,Vessel,
43.0,48.0,Vessel,
3.0,26.0,Vessel,
19.0,4.0,Vessel,
16.0,40.0,Vessel,
39.0,11.0,Vessel,
31.0,4.0,Vessel,
11.0,46.0,Vessel,
41.0,35.0,Vessel,
