points_x,points_y,celltypes,phenotypes
38.0,9.0,Vessel,
17.0,48.0,Vessel,
19.0,2.0,Vessel,
16.0,49.0,Vessel,
43.0,9.0,Vessel,
4.0,48.0,Vessel,
6.0,47.0,Vessel,
9.0,40.0,Vessel,
1.0,7.0,Vessel,
36.0,44.0,Vessel,
25.0,44.0,Vessel,
3.0,16.0,Vessel,
9.0,15.0,Vessel,
39.0,35.0,Vessel,
39.0,38.0,Vessel,
11.0,46.0,Vessel,
33.0,47.0,Vessel,
5.0,9.0,Vessel,
25.0,7.0,Vessel,
24.0,46.0,Vessel,
41.0,17.0,Vessel,
32.0,9.0,Vessel,
25.0,2.0,Vessel,
3.0,43.0,Vessel,
44.0,5.0,Vessel,
1.0,17.0,Vessel,
39.0,39.0,Vessel,
42.0,16.0,Vessel,
14.0,11.0,Vessel,
17.0,45.0,Vessel,
3.0,22.0,Vessel,
38.0,39.0,Vessel,
21.0,49.0,Vessel,
15.0,10.0,Vessel,
7.0,32.0,Vessel,
