points_x,points_y,celltypes,phenotypes
1.0,30.0,Vessel,
44.0,25.0,Vessel,
41.0,34.0,Vessel,
43.0,45.0,Vessel,
42.0,26.0,Vessel,
16.0,40.0,Vessel,
13.0,5.0,Vessel,
31.0,42.0,Vessel,
1.0,37.0,Vessel,
18.0,46.0,Vessel,
26.0,46.0,Vessel,
3.0,4.0,Vessel,
11.0,42.0,Vessel,
3.0,23.0,Vessel,
40.0,7.0,Vessel,
2.0,10.0,Vessel,
12.0,44.0,Vessel,
19.0,43.0,Vessel,
1.0,27.0,Vessel,
8.0,5.0,Vessel,
4.0,33.0,Vessel,
25.0,3.0,Vessel,
11.0,41.0,Vessel,
43.0,17.0,Vessel,
12.0,39.0,Vessel,
6.0,42.0,Vessel,
11.0,39.0,Vessel,
8.0,14.0,Vessel,
49.0,16.0,Vessel,
45.0,46.0,Vessel,
46.0,49.0,Vessel,
24.0,8.0,Vessel,
17.0,6.0,Vessel,
40.0,12.0,Vessel,
9.0,41.0,Vessel,
