points_x,points_y,celltypes,phenotypes
23.0,1.0,Vessel,
6.0,6.0,Vessel,
19.0,43.0,Vessel,
43.0,23.0,Vessel,
29.0,49.0,Vessel,
16.0,44.0,Vessel,
43.0,27.0,Vessel,
30.0,44.0,Vessel,
18.0,44.0,Vessel,
43.0,4.0,Vessel,
45.0,19.0,Vessel,
27.0,6.0,Vessel,
14.0,5.0,Vessel,
13.0,2.0,Vessel,
26.0,2.0,Vessel,
39.0,38.0,Vessel,
15.0,3.0,Vessel,
23.0,8.0,Vessel,
47.0,1.0,Vessel,
8.0,23.0,Vessel,
18.0,2.0,Vessel,
19.0,8.0,Vessel,
10.0,11.0,Vessel,
37.0,6.0,Vessel,
48.0,10.0,Vessel,
8.0,10.0,Vessel,
19.0,7.0,Vessel,
6.0,43.0,Vessel,
10.0,36.0,Vessel,
21.0,45.0,Vessel,
39.0,39.0,Vessel,
44.0,9.0,Vessel,
16.0,47.0,Vessel,
18.0,6.0,Vessel,
4.0,15.0,Vessel,
