points_x,points_y,celltypes,phenotypes
46.0,3.0,Vessel,
44.0,27.0,Vessel,
37.0,38.0,Vessel,
30.0,6.0,Vessel,
43.0,15.0,Vessel,
44.0,30.0,Vessel,
39.0,36.0,Vessel,
43.0,11.0,Vessel,
29.0,46.0,Vessel,
48.0,8.0,Vessel,
44.0,35.0,Vessel,
18.0,4.0,Vessel,
48.0,24.0,Vessel,
46.0,13.0,Vessel,
39.0,40.0,Vessel,
45.0,41.0,Vessel,
8.0,14.0,Vessel,
4.0,26.0,Vessel,
33.0,5.0,Vessel,
38.0,44.0,Vessel,
2.0,9.0,Vessel,
37.0,46.0,Vessel,
21.0,43.0,Vessel,
23.0,7.0,Vessel,
36.0,39.0,Vessel,
47.0,23.0,Vessel,
5.0,33.0,Vessel,
10.0,14.0,Vessel,
49.0,18.0,Vessel,
47.0,48.0,Vessel,
49.0,1.0,Vessel,
7.0,23.0,Vessel,
2.0,2.0,Vessel,
9.0,10.0,Vessel,
21.0,47.0,Vessel,
