points_x,points_y,celltypes,phenotypes
48.0,19.0,Vessel,
3.0,44.0,Vessel,
25.0,43.0,Vessel,
41.0,18.0,Vessel,
42.0,3.0,Vessel,
6.0,37.0,Vessel,
4.0,44.0,Vessel,
4.0,43.0,Vessel,
4.0,4.0,Vessel,
4.0,36.0,Vessel,
4.0,33.0,Vessel,
46.0,16.0,Vessel,
47.0,24.0,Vessel,
12.0,46.0,Vessel,
39.0,12.0,Vessel,
15.0,8.0,Vessel,
44.0,35.0,Vessel,
6.0,15.0,Vessel,
4.0,31.0,Vessel,
5.0,14.0,Vessel,
35.0,43.0,Vessel,
43.0,24.0,Vessel,
34.0,6.0,Vessel,
2.0,16.0,Vessel,
19.0,46.0,Vessel,
11.0,42.0,Vessel,
33.0,47.0,Vessel,
41.0,42.0,Vessel,
48.0,11.0,Vessel,
31.0,2.0,Vessel,
45.0,8.0,Vessel,
4.0,42.0,Vessel,
10.0,35.0,Vessel,
47.0,3.0,Vessel,
8.0,15.0,Vessel,
