points_x,points_y,celltypes,phenotypes
5.0,23.0,Vessel,
44.0,35.0,Vessel,
6.0,4.0,Vessel,
2.0,43.0,Vessel,
10.0,5.0,Vessel,
14.0,43.0,Vessel,
10.0,7.0,Vessel,
4.0,28.0,Vessel,
19.0,6.0,Vessel,
7.0,17.0,Vessel,
7.0,15.0,Vessel,
38.0,9.0,Vessel,
42.0,21.0,Vessel,
6.0,14.0,Vessel,
48.0,22.0,Vessel,
4.0,42.0,Vessel,
2.0,4.0,Vessel,
1.0,18.0,Vessel,
23.0,42.0,Vessel,
10.0,40.0,Vessel,
41.0,38.0,Vessel,
30.0,49.0,Vessel,
44.0,24.0,Vessel,
16.0,49.0,Vessel,
48.0,23.0,Vessel,
5.0,26.0,Vessel,
41.0,49.0,Vessel,
37.0,7.0,Vessel,
1.0,48.0,Vessel,
1.0,38.0,Vessel,
42.0,31.0,Vessel,
47.0,37.0,Vessel,
47.0,36.0,Vessel,
46.0,41.0,Vessel,
43.0,7.0,Vessel,
