points_x,points_y,celltypes,phenotypes
38.0,11.0,Vessel,
22.0,44.0,Vessel,
26.0,42.0,Vessel,
10.0,1.0,Vessel,
2.0,2.0,Vessel,
49.0,47.0,Vessel,
42.0,10.0,Vessel,
26.0,44.0,Vessel,
14.0,6.0,Vessel,
9.0,5.0,Vessel,
42.0,1.0,Vessel,
9.0,15.0,Vessel,
47.0,22.0,Vessel,
19.0,41.0,Vessel,
7.0,21.0,Vessel,
35.0,43.0,Vessel,
28.0,43.0,Vessel,
39.0,9.0,Vessel,
28.0,47.0,Vessel,
44.0,43.0,Vessel,
44.0,47.0,Vessel,
44.0,18.0,Vessel,
5.0,18.0,Vessel,
8.0,48.0,Vessel,
46.0,39.0,Vessel,
42.0,49.0,Vessel,
43.0,40.0,Vessel,
7.0,9.0,Vessel,
22.0,46.0,Vessel,
42.0,29.0,Vessel,
3.0,15.0,Vessel,
39.0,42.0,Vessel,
5.0,6.0,Vessel,
18.0,43.0,Vessel,
47.0,14.0,Vessel,
