points_x,points_y,celltypes,phenotypes
2.0,7.0,Vessel,
30.0,42.0,Vessel,
44.0,23.0,Vessel,
36.0,48.0,Vessel,
45.0,12.0,Vessel,
17.0,45.0,Vessel,
2.0,9.0,Vessel,
47.0,47.0,Vessel,
43.0,6.0,Vessel,
20.0,3.0,Vessel,
48.0,48.0,Vessel,
10.0,48.0,Vessel,
4.0,48.0,Vessel,
46.0,29.0,Vessel,
2.0,27.0,Vessel,
13.0,9.0,Vessel,
1.0,4.0,Vessel,
37.0,2.0,Vessel,
10.0,11.0,Vessel,
1.0,21.0,Vessel,
10.0,6.0,Vessel,
14.0,48.0,Vessel,
10.0,39.0,Vessel,
9.0,5.0,Vessel,
26.0,47.0,Vessel,
6.0,22.0,Vessel,
27.0,1.0,Vessel,
2.0,42.0,Vessel,
38.0,7.0,Vessel,
11.0,11.0,Vessel,
14.0,3.0,Vessel,
37.0,47.0,Vessel,
9.0,39.0,Vessel,
6.0,19.0,Vessel,
9.0,34.0,Vessel,
