points_x,points_y,celltypes,phenotypes
27.4088,20.6192,Tumour,
27.1645,30.3268,Tumour,
31.1504,26.7399,Tumour,
27.9077,27.7331,Tumour,
15.479,22.6644,Tumour,
26.2279,19.1642,Tumour,
19.188,25.8129,Tumour,
21.2419,26.0979,Tumour,
22.0307,20.7234,Tumour,
17.3475,18.8721,Tumour,
14.7577,23.3989,Tumour,
29.9907,27.9961,Tumour,
25.0648,19.7178,Tumour,
20.4693,23.6751,Tumour,
23.6513,28.4038,Tumour,
23.4614,19.3311,Tumour,
29.5029,22.1283,Tumour,
18.772,27.382,Tumour,
30.3658,24.0852,Tumour,
27.9337,25.0026,Tumour,
25.1908,23.9107,Tumour,
24.8499,20.3075,Tumour,
18.8361,18.5165,Tumour,
21.8673,29.0225,Tumour,
16.3377,18.826,Tumour,
17.7197,19.3126,Tumour,
26.3193,28.1032,Tumour,
28.1199,22.1427,Tumour,
20.0941,31.693,Tumour,
17.8287,27.0159,Tumour,
15.3468,22.0779,Tumour,
21.6507,21.1092,Tumour,
13.7536,17.5414,Tumour,
29.8321,24.5173,Tumour,
24.1861,31.6617,Tumour,
27.2922,28.066,Tumour,
23.7663,17.6107,Tumour,
17.352,20.2068,Tumour,
22.7011,26.8136,Tumour,
22.9925,32.023,Tumour,
29.337,24.1762,Tumour,
28.7967,24.5361,Tumour,
22.6965,22.5754,Tumour,
23.1632,26.098,Tumour,
27.0219,23.4776,Tumour,
29.3863,28.3426,Tumour,
25.1873,30.7192,Tumour,
17.8938,20.4931,Tumour,
20.5534,19.5165,Tumour,
15.52,23.9691,Tumour,
32.5291,25.4739,Tumour,
22.3949,21.6748,Tumour,
25.0275,22.3031,Tumour,
18.7096,25.3398,Tumour,
18.4706,23.0833,Tumour,
9.84617,18.0008,Tumour,
25.5661,24.6477,Tumour,
15.1069,20.1867,Tumour,
29.009,25.8835,Tumour,
21.0674,20.4227,Tumour,
19.7751,19.8149,Tumour,
23.5413,29.7435,Tumour,
19.825,33.0545,Tumour,
28.0799,22.9482,Tumour,
28.159,24.4291,Tumour,
27.4967,27.1509,Tumour,
16.6953,19.3834,Tumour,
19.2539,28.8553,Tumour,
20.0794,22.2336,Tumour,
16.3085,21.0515,Tumour,
17.2478,26.9251,Tumour,
17.6167,28.6558,Tumour,
29.6172,18.2124,Tumour,
20.18,26.5905,Tumour,
20.5734,24.8064,Tumour,
27.8379,21.5363,Tumour,
28.6904,26.4104,Tumour,
24.0482,22.5952,Tumour,
26.8203,30.9297,Tumour,
16.6278,21.5944,Tumour,
32.5285,27.6408,Tumour,
25.5567,25.5526,Tumour,
27.4841,31.7491,Tumour,
31.6064,24.1911,Tumour,
25.4701,30.0102,Tumour,
17.8865,22.8804,Tumour,
14.1942,21.1261,Tumour,
30.3741,24.9107,Tumour,
28.816,23.6667,Tumour,
25.7704,20.6731,Tumour,
21.6861,30.045,Tumour,
19.8683,28.9369,Tumour,
25.6687,19.4794,Tumour,
26.759,18.6163,Tumour,
28.0344,25.9916,Tumour,
30.6792,21.3235,Tumour,
22.2742,30.2035,Tumour,
32.8979,24.4605,Tumour,
29.4718,29.6225,Tumour,
23.4073,20.5175,Tumour,
30.5634,28.1667,Tumour,
22.7688,27.5904,Tumour,
16.3785,19.7882,Tumour,
20.4201,25.3709,Tumour,
24.2331,28.0889,Tumour,
24.5385,26.779,Tumour,
26.4373,21.8574,Tumour,
19.5793,24.8034,Tumour,
18.3368,26.5993,Tumour,
26.7735,21.2076,Tumour,
22.1202,17.2435,Tumour,
25.6334,27.7376,Tumour,
31.9281,27.9784,Tumour,
17.0971,27.6808,Tumour,
20.1544,25.8668,Tumour,
18.4687,21.0,Tumour,
31.5115,27.3185,Tumour,
13.3257,22.2673,Tumour,
20.8864,32.7798,Tumour,
18.9887,19.451,Tumour,
28.6848,19.6709,Tumour,
25.3668,21.5144,Tumour,
19.1054,24.1438,Tumour,
33.0965,23.3594,Tumour,
27.5164,26.4974,Tumour,
20.7159,26.3261,Tumour,
25.129,31.5961,Tumour,
21.1525,30.5703,Tumour,
26.3663,31.758,Tumour,
24.7523,21.7655,Tumour,
29.7996,26.563,Tumour,
24.079,23.7543,Tumour,
28.2085,29.422,Tumour,
17.3483,17.7926,Tumour,
31.4614,25.3634,Tumour,
24.0229,20.6803,Tumour,
24.2887,25.1912,Tumour,
27.4218,25.7792,Tumour,
23.2227,17.3735,Tumour,
19.618,31.2491,Tumour,
22.8766,18.6697,Tumour,
8.99366,16.2589,Tumour,
19.5201,26.3607,Tumour,
22.3131,29.4724,Tumour,
21.5983,19.389,Tumour,
13.7657,19.7706,Tumour,
28.6237,21.0,Tumour,
22.5966,22.1275,Tumour,
13.4247,20.6907,Tumour,
27.7986,19.6699,Tumour,
24.3961,18.7322,Tumour,
16.1155,23.6793,Tumour,
26.6293,17.6159,Tumour,
17.8459,17.4185,Tumour,
31.3865,20.9031,Tumour,
25.0554,18.0283,Tumour,
26.1085,26.6925,Tumour,
26.6078,29.9866,Tumour,
13.9152,22.7379,Tumour,
24.9068,23.372,Tumour,
17.1484,22.8423,Tumour,
22.3033,28.2404,Tumour,
18.4202,23.7774,Tumour,
21.8709,30.8346,Tumour,
19.0231,31.5014,Tumour,
22.3749,17.9783,Tumour,
24.6565,29.6311,Tumour,
26.2859,29.3842,Tumour,
26.8872,19.3386,Tumour,
23.887,21.5698,Tumour,
30.7915,27.4519,Tumour,
17.2356,21.6089,Tumour,
23.0208,28.4083,Tumour,
27.294,21.4909,Tumour,
28.6512,22.9069,Tumour,
9.37524,14.6276,Tumour,
21.8398,26.4603,Tumour,
25.7849,32.3962,Tumour,
28.3165,28.3162,Tumour,
30.151,23.5412,Tumour,
31.0581,25.8343,Tumour,
25.151,28.7151,Tumour,
18.4333,21.9734,Tumour,
22.5455,32.381,Tumour,
20.9744,16.6628,Tumour,
10.3623,17.6092,Tumour,
24.0389,19.6125,Tumour,
9.51221,17.269,Tumour,
20.3555,20.8423,Tumour,
32.5081,23.0951,Tumour,
30.521,25.4622,Tumour,
19.652,25.3745,Tumour,
20.7144,32.0429,Tumour,
21.9196,25.1052,Tumour,
33.4032,24.0537,Tumour,
30.1302,20.9408,Tumour,
25.837,29.0849,Tumour,
17.444,18.3487,Tumour,
18.3949,19.7244,Tumour,
21.2715,31.8372,Tumour,
25.7188,31.0267,Tumour,
26.0288,20.1203,Tumour,
29.6937,20.1455,Tumour,
26.8698,29.1338,Tumour,
24.248,29.1658,Tumour,
24.2123,20.1013,Tumour,
27.1819,24.4674,Tumour,
23.0325,18.0538,Tumour,
31.7637,21.4604,Tumour,
14.9909,17.7423,Tumour,
13.5719,18.152,Tumour,
28.9512,25.1168,Tumour,
28.4057,27.3489,Tumour,
27.03,22.1579,Tumour,
22.1483,18.9139,Tumour,
25.1723,18.7756,Tumour,
24.1762,16.7819,Tumour,
21.1001,26.8994,Tumour,
27.2969,25.1394,Tumour,
9.43423,16.5808,Tumour,
26.179,27.2967,Tumour,
26.7516,25.7612,Tumour,
16.5918,17.8114,Tumour,
17.2112,19.6846,Tumour,
19.7533,28.1635,Tumour,
21.3632,18.6818,Tumour,
16.1565,22.7252,Tumour,
19.2909,18.9453,Tumour,
23.8167,24.4429,Tumour,
31.2033,28.647,Tumour,
31.7883,24.8002,Tumour,
21.35,29.5518,Tumour,
22.6292,24.613,Tumour,
29.2448,26.7466,Tumour,
27.9061,30.0798,Tumour,
18.2198,27.5515,Tumour,
22.1441,24.6481,Tumour,
22.5708,26.1413,Tumour,
22.5972,30.76,Tumour,
24.7275,27.4865,Tumour,
17.793,26.1382,Tumour,
32.6098,23.8874,Tumour,
27.4833,30.9144,Tumour,
15.5525,20.6721,Tumour,
28.6106,28.9075,Tumour,
17.2217,24.1179,Tumour,
20.0948,24.4429,Tumour,
19.2361,20.2012,Tumour,
24.6018,31.1636,Tumour,
33.8605,23.5547,Tumour,
29.8828,28.7855,Tumour,
25.8751,25.0797,Tumour,
15.7906,19.003,Tumour,
23.1724,30.3976,Tumour,
18.6397,20.3306,Tumour,
29.8137,22.636,Tumour,
23.8172,22.9873,Tumour,
30.2364,27.145,Tumour,
25.2462,29.398,Tumour,
25.1219,20.9064,Tumour,
20.4999,20.1481,Tumour,
24.0223,27.4006,Tumour,
18.7277,22.5409,Tumour,
21.5711,28.2451,Tumour,
17.0076,28.6937,Tumour,
29.6332,25.1641,Tumour,
23.4288,27.6772,Tumour,
20.3674,27.8749,Tumour,
19.0843,23.4233,Tumour,
21.1169,23.7023,Tumour,
28.3736,25.469,Tumour,
25.7524,31.7265,Tumour,
25.7964,28.4498,Tumour,
20.7511,30.0915,Tumour,
17.6063,23.5316,Tumour,
28.277,23.7399,Tumour,
26.8419,28.5647,Tumour,
17.6209,27.8967,Tumour,
16.5917,27.3165,Tumour,
15.7763,24.5749,Tumour,
32.0341,25.7535,Tumour,
27.6188,22.4027,Tumour,
15.9315,21.772,Tumour,
14.6195,21.6369,Tumour,
21.3522,31.232,Tumour,
25.7546,18.6501,Tumour,
25.0776,28.0372,Tumour,
26.3591,22.5045,Tumour,
26.0478,23.4052,Tumour,
25.5794,26.1545,Tumour,
31.5586,26.3057,Tumour,
26.2926,18.1737,Tumour,
29.2974,19.5746,Tumour,
29.6801,27.476,Tumour,
32.0567,23.8358,Tumour,
29.1947,29.0691,Tumour,
22.6072,20.2114,Tumour,
20.1329,32.4517,Tumour,
14.5987,22.8474,Tumour,
26.7039,20.6271,Tumour,
28.1858,26.7549,Tumour,
19.8712,20.5175,Tumour,
18.8363,24.7366,Tumour,
22.5674,28.8445,Tumour,
21.6267,20.1702,Tumour,
24.3305,17.4068,Tumour,
30.5761,26.5168,Tumour,
26.5329,32.4624,Tumour,
22.1912,31.483,Tumour,
15.8388,19.839,Tumour,
29.4539,18.9088,Tumour,
12.7268,21.9384,Tumour,
24.9232,26.0607,Tumour,
23.5954,29.0754,Tumour,
27.6679,23.4028,Tumour,
28.7739,20.3106,Tumour,
31.2827,28.0293,Tumour,
28.6843,29.822,Tumour,
20.5887,31.1425,Tumour,
21.9171,27.7071,Tumour,
24.7369,30.3086,Tumour,
23.4378,21.2234,Tumour,
13.9449,20.3956,Tumour,
26.0104,30.1319,Tumour,
26.2529,30.8162,Tumour,
21.8908,21.5555,Tumour,
29.5409,23.5376,Tumour,
32.3504,24.7849,Tumour,
27.6012,24.0663,Tumour,
31.1628,21.8255,Tumour,
22.86,29.7884,Tumour,
10.1652,17.0471,Tumour,
28.6168,21.6737,Tumour,
28.0806,20.187,Tumour,
30.2532,25.9821,Tumour,
