points_x,points_y,celltypes,phenotypes
19.5768,24.4023,Tumour,
20.0744,23.9909,Tumour,
25.4038,22.2985,Tumour,
23.1166,33.354,Tumour,
22.936,25.0321,Tumour,
24.9715,29.8838,Tumour,
23.2233,18.9633,Tumour,
22.3619,33.587,Tumour,
28.2542,27.0299,Tumour,
23.63,30.984,Tumour,
20.6707,21.5944,Tumour,
24.69,25.7557,Tumour,
21.9157,26.6296,Tumour,
24.8396,27.616,Tumour,
24.7724,21.2588,Tumour,
21.9127,25.7202,Tumour,
23.5929,23.2639,Tumour,
26.1489,19.9475,Tumour,
28.9392,20.5236,Tumour,
21.8545,22.2025,Tumour,
21.4411,30.3895,Tumour,
28.6343,24.1554,Tumour,
23.6698,31.8619,Tumour,
25.6147,17.6206,Tumour,
25.4365,27.561,Tumour,
30.25,29.0969,Tumour,
27.5999,24.148,Tumour,
22.188,27.7014,Tumour,
20.3977,28.3278,Tumour,
28.5338,22.2292,Tumour,
25.4261,20.84,Tumour,
22.5481,28.381,Tumour,
17.9547,25.035,Tumour,
30.899,22.6382,Tumour,
29.5426,26.6281,Tumour,
22.0839,29.2794,Tumour,
21.2962,21.3565,Tumour,
26.847,27.0496,Tumour,
24.2897,31.8766,Tumour,
26.5897,30.4005,Tumour,
20.6963,24.3476,Tumour,
24.4754,19.3342,Tumour,
27.8444,19.7226,Tumour,
28.8552,28.7526,Tumour,
27.4921,26.059,Tumour,
28.1812,25.7036,Tumour,
23.9592,17.7665,Tumour,
23.736,20.9404,Tumour,
27.3666,21.7646,Tumour,
24.7078,30.9084,Tumour,
23.7801,30.2998,Tumour,
27.9138,22.2258,Tumour,
26.0599,27.2065,Tumour,
22.9758,33.9867,Tumour,
22.5111,30.358,Tumour,
22.5132,21.6612,Tumour,
19.8816,27.9493,Tumour,
23.9055,26.5021,Tumour,
25.0073,19.0735,Tumour,
24.4203,27.9613,Tumour,
26.1795,25.8691,Tumour,
30.6604,25.8555,Tumour,
23.8761,21.5106,Tumour,
21.8071,24.0182,Tumour,
30.5192,23.5841,Tumour,
25.9785,20.6849,Tumour,
22.1418,23.4297,Tumour,
27.146,30.2069,Tumour,
26.9379,19.316,Tumour,
24.0316,20.4004,Tumour,
24.3638,29.5712,Tumour,
20.538,27.469,Tumour,
26.4284,28.4007,Tumour,
27.5823,22.7164,Tumour,
21.1416,20.7411,Tumour,
25.967,32.2043,Tumour,
22.5277,20.6728,Tumour,
32.2909,26.1786,Tumour,
28.6349,22.8782,Tumour,
18.2878,23.8944,Tumour,
21.7519,32.5792,Tumour,
22.3961,27.0832,Tumour,
28.9576,26.4219,Tumour,
27.7101,20.6987,Tumour,
24.7422,22.4525,Tumour,
21.2069,23.6766,Tumour,
25.4662,28.3308,Tumour,
31.6089,25.4281,Tumour,
23.4051,22.0405,Tumour,
20.93,22.6422,Tumour,
29.234,22.4223,Tumour,
27.0644,24.5314,Tumour,
29.8051,24.0994,Tumour,
28.0622,28.6121,Tumour,
26.6295,21.1084,Tumour,
25.8639,28.8987,Tumour,
26.2814,21.5724,Tumour,
21.7056,31.7818,Tumour,
23.0003,28.8005,Tumour,
27.2403,27.8844,Tumour,
19.8457,24.9542,Tumour,
23.7469,19.3211,Tumour,
24.3488,26.353,Tumour,
25.907,18.9221,Tumour,
25.3296,30.6983,Tumour,
30.1265,26.9622,Tumour,
24.5147,19.9044,Tumour,
30.4628,27.9109,Tumour,
26.0048,23.1639,Tumour,
20.2531,21.1738,Tumour,
22.7208,22.9981,Tumour,
18.3288,26.614,Tumour,
23.0592,31.5441,Tumour,
30.5959,26.4738,Tumour,
27.727,19.0992,Tumour,
22.7645,19.2723,Tumour,
23.1206,20.8264,Tumour,
23.17,32.2777,Tumour,
22.6353,32.9328,Tumour,
25.4182,29.2887,Tumour,
20.4547,24.8924,Tumour,
28.6576,25.2489,Tumour,
29.9732,26.1215,Tumour,
19.7043,22.9535,Tumour,
28.3466,20.9651,Tumour,
18.2779,25.6068,Tumour,
22.3063,34.2491,Tumour,
22.631,31.118,Tumour,
29.7969,27.492,Tumour,
24.2442,28.6437,Tumour,
24.9741,17.6685,Tumour,
28.3779,26.3888,Tumour,
31.4762,28.1962,Tumour,
26.9097,22.6982,Tumour,
26.5667,20.3862,Tumour,
26.5436,18.6122,Tumour,
25.985,27.9504,Tumour,
21.2286,33.0935,Tumour,
29.2932,23.2089,Tumour,
26.3288,29.4335,Tumour,
20.8178,26.8984,Tumour,
27.5717,29.054,Tumour,
23.9846,22.3817,Tumour,
26.9699,23.7566,Tumour,
20.3706,22.9993,Tumour,
19.8746,27.1765,Tumour,
25.8173,31.5213,Tumour,
25.4599,19.9939,Tumour,
28.658,27.5025,Tumour,
20.0996,26.6115,Tumour,
23.1052,20.0949,Tumour,
31.1167,24.9204,Tumour,
27.3877,26.9419,Tumour,
23.6957,28.8695,Tumour,
27.6479,25.376,Tumour,
20.885,26.2533,Tumour,
23.6503,33.1269,Tumour,
29.1272,27.1568,Tumour,
23.6547,24.7984,Tumour,
25.5261,30.0896,Tumour,
22.0,28.6362,Tumour,
26.903,22.0833,Tumour,
24.4865,18.2312,Tumour,
23.4461,26.4794,Tumour,
24.9149,32.0043,Tumour,
23.6317,19.9071,Tumour,
29.548,28.0235,Tumour,
21.4472,29.5345,Tumour,
30.3666,22.9789,Tumour,
23.5107,18.3418,Tumour,
19.5464,23.5681,Tumour,
21.663,25.0301,Tumour,
22.2194,24.764,Tumour,
26.3624,18.0289,Tumour,
27.7946,24.7644,Tumour,
22.0128,20.7785,Tumour,
28.3655,24.7211,Tumour,
23.0499,21.4921,Tumour,
23.0869,30.6208,Tumour,
22.5503,22.3413,Tumour,
26.9959,25.9383,Tumour,
27.1787,19.8498,Tumour,
19.1393,25.2693,Tumour,
24.3684,21.8212,Tumour,
25.6967,21.4835,Tumour,
28.2033,20.3046,Tumour,
18.9509,24.3975,Tumour,
31.3575,25.9266,Tumour,
23.5949,23.9799,Tumour,
27.7481,27.4977,Tumour,
26.6131,23.168,Tumour,
23.1384,29.8858,Tumour,
29.2851,24.9755,Tumour,
20.689,25.5465,Tumour,
20.5509,23.5681,Tumour,
29.8379,23.5222,Tumour,
21.4479,27.0572,Tumour,
18.9696,26.5509,Tumour,
18.6141,24.8706,Tumour,
21.9554,22.8399,Tumour,
26.2955,22.189,Tumour,
22.5068,24.0706,Tumour,
24.7709,29.0899,Tumour,
26.054,26.5544,Tumour,
19.8794,22.2936,Tumour,
22.7125,29.4157,Tumour,
24.1921,31.2447,Tumour,
28.1441,28.0346,Tumour,
25.1421,21.7264,Tumour,
25.4265,32.4449,Tumour,
19.1895,27.1678,Tumour,
29.774,22.6827,Tumour,
21.3688,23.0876,Tumour,
27.224,21.1626,Tumour,
22.5305,35.1836,Tumour,
23.5228,28.2158,Tumour,
30.725,27.2747,Tumour,
29.8733,28.5546,Tumour,
21.2682,22.0914,Tumour,
31.751,26.4893,Tumour,
27.2517,28.4583,Tumour,
29.6063,25.6798,Tumour,
18.9196,23.6884,Tumour,
31.2516,27.6688,Tumour,
21.9445,21.4375,Tumour,
30.585,25.2854,Tumour,
25.0891,18.4534,Tumour,
22.9043,27.8479,Tumour,
23.7534,29.5456,Tumour,
18.8846,25.8527,Tumour,
22.0488,30.0039,Tumour,
20.879,29.8926,Tumour,
24.5233,20.803,Tumour,
26.6233,27.6656,Tumour,
25.6995,18.2945,Tumour,
25.4806,19.4252,Tumour,
29.2638,24.3858,Tumour,
22.4804,25.4439,Tumour,
26.1182,29.957,Tumour,
24.1053,18.7088,Tumour,
23.2165,22.6106,Tumour,
20.9533,27.9428,Tumour,
21.3216,24.4323,Tumour,
22.5268,19.8999,Tumour,
21.4676,26.1001,Tumour,
27.9572,21.4774,Tumour,
28.0901,23.8042,Tumour,
27.0736,29.5638,Tumour,
28.9678,25.8032,Tumour,
28.1552,23.1754,Tumour,
24.4264,30.319,Tumour,
25.8821,22.581,Tumour,
19.7209,25.5661,Tumour,
26.533,32.6229,Tumour,
26.6498,26.4349,Tumour,
24.9234,28.4588,Tumour,
23.889,27.7125,Tumour,
19.2536,27.8448,Tumour,
27.4495,23.3423,Tumour,
20.5705,20.5621,Tumour,
31.3288,23.0523,Tumour,
28.9243,23.6339,Tumour,
26.5788,31.1083,Tumour,
21.8345,33.3346,Tumour,
21.6914,34.2053,Tumour,
25.5011,24.3864,Tumour,
24.9844,20.3058,Tumour,
24.6597,25.2269,Tumour,
31.1632,26.7214,Tumour,
27.1958,20.4124,Tumour,
22.1486,31.3992,Tumour,
27.7801,26.4961,Tumour,
