points_x,points_y,celltypes,phenotypes
7.82333,15.5812,proTumourMacrophage,0.7781666666665976
7.6505,16.362,proTumourMacrophage,0.7287499999999364
9.0438,16.4748,proTumourMacrophage,0.7209166666666039
5.00851,26.0117,proTumourMacrophage,0.750499999999934
20.9893,8.04607,proTumourMacrophage,0.7524999999999338
8.66093,15.9857,proTumourMacrophage,0.7786666666665976
19.9983,3.9822,proTumourMacrophage,0.7619166666665994
9.94826,9.32719,proTumourMacrophage,0.7832499999999304
9.14456,15.682,proTumourMacrophage,0.7766666666665978
10.6429,8.03265,proTumourMacrophage,0.7800833333332641
10.7702,8.79217,proTumourMacrophage,0.8194999999999264
9.06756,14.8886,proTumourMacrophage,0.7645833333332658
10.48,8.47876,proTumourMacrophage,0.8244999999999258
10.3878,7.629,proTumourMacrophage,0.8540833333332559
8.13892,15.0518,proTumourMacrophage,0.777499999999931
7.33798,15.3397,proTumourMacrophage,0.7983333333332621
11.2665,7.99576,proTumourMacrophage,0.8408333333332574
10.7433,7.25304,proTumourMacrophage,0.8264999999999256
9.9485,8.79076,proTumourMacrophage,0.822999999999926
9.61348,8.38531,proTumourMacrophage,0.853083333333256
9.70926,12.46,proTumourMacrophage,0.5007499999999615
8.01131,15.9963,proTumourMacrophage,0.8279999999999255
12.0176,9.00442,proTumourMacrophage,0.9027499999999172
11.2866,9.35775,proTumourMacrophage,0.7714999999999317
9.19154,8.01393,proTumourMacrophage,0.735333333333269
11.9665,10.1147,proTumourMacrophage,0.6733333333332758
10.5732,9.95745,proTumourMacrophage,0.6435833333332791
9.15706,8.8571,proTumourMacrophage,0.7171666666666043
11.5267,8.96771,proTumourMacrophage,0.7583333333332665
9.82626,7.44353,proTumourMacrophage,0.8122499999999272
8.42098,14.5037,proTumourMacrophage,0.6071666666666165
10.2653,10.5998,proTumourMacrophage,0.5604166666666216
10.8645,11.037,proTumourMacrophage,0.5634166666666213
12.0821,9.53062,proTumourMacrophage,0.7899166666665963
10.6501,9.34228,proTumourMacrophage,0.7163333333332711
11.9821,8.39794,proTumourMacrophage,0.656166666666611
