points_x,points_y,celltypes,phenotypes
11.7077,12.322,proTumourMacrophage,0.60524999999995
11.3435,12.6296,proTumourMacrophage,0.677999999999942
10.9622,13.1109,proTumourMacrophage,0.6694166666666096
11.7456,14.0196,proTumourMacrophage,0.6356666666666133
7.0164,20.9793,proTumourMacrophage,0.6852499999999412
12.3982,11.6246,proTumourMacrophage,0.6567499999999443
7.41439,21.3956,proTumourMacrophage,0.7150833333332712
12.0267,11.976,proTumourMacrophage,0.6784999999999419
6.61005,21.3997,proTumourMacrophage,0.6825833333332748
8.01165,27.9915,proTumourMacrophage,0.6171666666666153
10.9971,13.997,proTumourMacrophage,0.7501666666666007
10.9902,13.5958,proTumourMacrophage,0.7130833333332715
10.9903,14.9519,proTumourMacrophage,0.7947499999999291
12.4495,12.4418,proTumourMacrophage,0.7024999999999393
6.65502,20.6014,proTumourMacrophage,0.6065833333332832
10.9986,14.426,proTumourMacrophage,0.7109999999999383
7.45032,20.5242,proTumourMacrophage,0.6824166666666082
8.35445,21.0427,proTumourMacrophage,0.7267499999999366
12.1909,18.3193,proTumourMacrophage,0.6889166666666074
17.9798,17.3145,proTumourMacrophage,0.674916666666609
15.3711,17.8266,proTumourMacrophage,0.6874999999999409
16.8482,22.6348,proTumourMacrophage,0.6004166666666172
21.8781,19.9846,proTumourMacrophage,0.5755833333332866
24.8919,22.7832,proTumourMacrophage,0.5133333333332935
23.6121,24.1571,proTumourMacrophage,0.5374166666666241
21.8942,24.3411,proTumourMacrophage,0.5530833333332891
