points_x,points_y,celltypes,phenotypes
4.37602,25.9952,proTumourMacrophage,0.763083333333266
40.6081,36.9909,proTumourMacrophage,0.717333333333271
7.03035,37.9979,proTumourMacrophage,0.7069166666666055
42.0069,37.9994,proTumourMacrophage,0.7512499999999339
34.998,42.0097,proTumourMacrophage,0.7346666666666024
5.70195,25.9707,proTumourMacrophage,0.7528333333332671
25.0254,44.9961,proTumourMacrophage,0.7516666666666005
8.58463,10.6078,proTumourMacrophage,0.753833333333267
6.02462,29.1457,proTumourMacrophage,0.7249999999999368
3.99787,21.729,proTumourMacrophage,0.7560833333332667
8.99732,40.9992,proTumourMacrophage,0.7807499999999307
5.23714,27.2443,proTumourMacrophage,0.8034999999999282
5.02312,25.9681,proTumourMacrophage,0.843833333333257
17.0011,45.6278,proTumourMacrophage,0.7560833333332667
9.0212,11.0486,proTumourMacrophage,0.7663333333332656
35.0066,41.4389,proTumourMacrophage,0.7670833333332655
40.0034,37.0187,proTumourMacrophage,0.7943333333332625
6.0021,28.5539,proTumourMacrophage,0.8147499999999269
4.98055,25.3888,proTumourMacrophage,0.8391666666665909
39.568,36.977,proTumourMacrophage,0.8237499999999259
3.69018,22.2692,proTumourMacrophage,0.8003333333332618
39.0401,36.9835,proTumourMacrophage,0.8169166666665933
4.39037,22.3269,proTumourMacrophage,0.8702499999999208
7.98575,31.0456,proTumourMacrophage,0.8049166666665947
24.9854,44.4028,proTumourMacrophage,0.8011666666665951
31.9728,42.9815,proTumourMacrophage,0.7845833333332636
15.9895,8.01316,proTumourMacrophage,0.7854999999999301
7.97592,30.4517,proTumourMacrophage,0.753333333333267
39.9887,36.2948,proTumourMacrophage,0.7969166666665956
33.5647,42.4259,proTumourMacrophage,0.7336666666666025
4.98732,26.5616,proTumourMacrophage,0.8782499999999199
8.37935,29.0826,proTumourMacrophage,0.7755833333332646
31.5001,37.4372,proTumourMacrophage,0.690083333333274
34.6095,39.9215,proTumourMacrophage,0.762583333333266
26.5483,32.1231,proTumourMacrophage,0.7251666666666035
22.1972,35.7942,proTumourMacrophage,0.7884166666665965
33.7279,33.4027,proTumourMacrophage,0.8104166666665941
23.6362,22.6056,proTumourMacrophage,0.6323333333332803
26.4454,33.8324,proTumourMacrophage,0.7139166666666047
18.8095,27.01,proTumourMacrophage,0.6884999999999408
16.383,28.8129,proTumourMacrophage,0.7136666666666047
16.1964,25.6587,proTumourMacrophage,0.7642499999999325
20.7389,24.6669,proTumourMacrophage,0.6589999999999441
28.7902,31.5014,proTumourMacrophage,0.7125833333332715
21.1672,26.1399,proTumourMacrophage,0.5875833333332853
20.331,29.7896,proTumourMacrophage,0.6899166666666073
18.3963,22.8608,proTumourMacrophage,0.6314166666666138
21.9348,21.7567,proTumourMacrophage,0.5689166666666207
22.7304,29.3482,proTumourMacrophage,0.562333333333288
27.909,28.7654,proTumourMacrophage,0.6093333333332829
23.5847,27.236,proTumourMacrophage,0.5134166666666268
21.932,26.1371,proTumourMacrophage,0.5130833333332935
