points_x,points_y,celltypes,phenotypes
12.9939,39.0193,proTumourMacrophage,0.7226666666666037
5.37762,19.5848,proTumourMacrophage,0.6991666666666063
22.977,5.51864,proTumourMacrophage,0.7254999999999368
6.99477,34.9873,proTumourMacrophage,0.7603333333332662
7.24576,18.5833,proTumourMacrophage,0.7607499999999329
23.0162,6.49196,proTumourMacrophage,0.6939166666666069
6.01808,20.003,proTumourMacrophage,0.7520833333332672
6.00941,18.0304,proTumourMacrophage,0.9809999999999086
4.61099,19.3943,proTumourMacrophage,0.6526666666666114
21.096,5.986,proTumourMacrophage,0.711166666666605
18.9885,6.02196,proTumourMacrophage,0.6489166666666119
6.56287,19.5638,proTumourMacrophage,0.919916666666582
23.0172,4.98167,proTumourMacrophage,0.8164999999999267
22.1612,6.63731,proTumourMacrophage,0.7357499999999356
23.2483,6.01807,proTumourMacrophage,0.6378333333332797
5.49229,18.2541,proTumourMacrophage,0.9496666666665788
21.9584,6.01201,proTumourMacrophage,0.720166666666604
18.9879,7.19056,proTumourMacrophage,0.7005833333332728
4.47127,18.7615,proTumourMacrophage,0.9155833333332491
5.59666,19.0041,proTumourMacrophage,0.9631666666665772
26.4502,7.39254,proTumourMacrophage,0.5543333333332889
5.0972,19.0454,proTumourMacrophage,1.0
6.66537,18.3073,proTumourMacrophage,0.8439166666665904
6.41706,19.0188,proTumourMacrophage,1.0
6.93512,19.0275,proTumourMacrophage,0.8143333333332603
22.6106,6.00524,proTumourMacrophage,0.7392499999999352
5.97865,19.5003,proTumourMacrophage,0.9704166666665764
6.32857,17.6472,proTumourMacrophage,1.0
18.9821,6.64931,proTumourMacrophage,0.5699999999999539
26.9869,6.9993,proTumourMacrophage,0.5924166666666181
18.3905,6.00471,proTumourMacrophage,0.6328333333332803
6.01616,18.5852,proTumourMacrophage,1.0
5.05435,18.5237,proTumourMacrophage,0.892416666666585
25.7338,7.02052,proTumourMacrophage,0.5629166666666213
17.6963,5.94609,proTumourMacrophage,0.6115833333332826
6.37201,20.3725,proTumourMacrophage,0.8756666666665869
22.347,5.26484,proTumourMacrophage,0.7424999999999349
22.9617,7.03807,proTumourMacrophage,0.6287499999999474
5.57905,20.4192,proTumourMacrophage,0.859749999999922
5.99686,18.9768,proTumourMacrophage,1.0
23.882,5.99089,proTumourMacrophage,0.5563333333332887
21.5803,5.50809,proTumourMacrophage,0.6335833333332802
7.45009,19.4786,proTumourMacrophage,0.5073333333332941
6.98228,19.917,proTumourMacrophage,0.5293333333332917
22.8119,7.77973,proTumourMacrophage,0.51399999999996
19.4925,5.99709,proTumourMacrophage,0.511166666666627
18.9847,5.38799,proTumourMacrophage,0.5629999999999546
20.3325,7.80801,proTumourMacrophage,0.5059166666666276
20.35,6.23118,proTumourMacrophage,0.5141666666666267
