points_x,points_y,celltypes,phenotypes
27.3092,6.67759,proTumourMacrophage,0.8086666666665943
27.9885,3.01157,proTumourMacrophage,0.840999999999924
26.9683,6.98816,proTumourMacrophage,0.8498333333332564
26.6169,7.39823,proTumourMacrophage,0.8935833333332516
24.793,7.52847,proTumourMacrophage,0.90683333333325
24.0495,11.8911,proTumourMacrophage,0.8935833333332516
23.9539,19.6995,proTumourMacrophage,0.6669999999999432
25.7208,20.5293,proTumourMacrophage,0.6587499999999441
23.8103,21.2873,proTumourMacrophage,0.5896666666666184
25.0112,22.0596,proTumourMacrophage,0.548166666666623
24.5354,23.4909,proTumourMacrophage,0.5215833333332925
23.4672,22.7959,proTumourMacrophage,0.5042499999999611
26.0321,23.215,proTumourMacrophage,0.5130833333332935
